Reference	Prediction	Ref_words	Pred_words	Diff_num_words	Lev_distance	Lev_distance_words	Average_lev_dist_words
pʰɤ˧bɤ˧ ɖɯ˧tɑ˧˥ le˧po˧˥ tso˧tso˧ le˧po˧˥ no˧ɳɯ˧ pi˧ni˧˥ bo˩ʈʂʰæ˥ le˧po˧˥	pʰɤ˧bɤ˧ ɖɯ˧tɑ˧˥ le˧po˧˥ tso˧tso˧ le˧po˧˥ no˧ɳɯ˧ pi˧ni˧˥ bo˩ʈʂʰæ˥ le˧po˧˥	['pʰɤ˧bɤ˧', 'ɖɯ˧tɑ˧˥', 'le˧po˧˥', 'tso˧tso˧', 'le˧po˧˥', 'no˧ɳɯ˧', 'pi˧ni˧˥', 'bo˩ʈʂʰæ˥', 'le˧po˧˥']	['pʰɤ˧bɤ˧', 'ɖɯ˧tɑ˧˥', 'le˧po˧˥', 'tso˧tso˧', 'le˧po˧˥', 'no˧ɳɯ˧', 'pi˧ni˧˥', 'bo˩ʈʂʰæ˥', 'le˧po˧˥']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
dʑɯ˩nɑ˩mi˩ʁo˩˥ tʰi˩˥ mo˧˥ ɲi˩ze˧gɤ˧ le˧ɖʐɤ˧˥ tʰi˧dzɯ˥dʑo˩ ʈʂʰɯ˧ mɤ˧sɯ˧ɲi˥ ə˧tso˧ ə˧tso˧ ɲi˩ mɤ˧sɯ˧ɲi˥	dʑɯ˩nɑ˩mi˩ʁo˩˥ tʰi˧ no˧ ɲi˩ze˩ gɤ˧ le˧ɖʐɤ˧˥ tʰi˧dzɯ˥dʑo˩ ʈʂʰɯ˧ mɤ˧sɯ˥ ɲi˥ ə˧tso˧ ə˧tso˧ ɲi˩ mɤ˧sɯ˥ ɲi˩	['dʑɯ˩nɑ˩mi˩ʁo˩˥', 'tʰi˩˥', 'mo˧˥', 'ɲi˩ze˧gɤ˧', 'le˧ɖʐɤ˧˥', 'tʰi˧dzɯ˥dʑo˩', 'ʈʂʰɯ˧', 'mɤ˧sɯ˧ɲi˥', 'ə˧tso˧', 'ə˧tso˧', 'ɲi˩', 'mɤ˧sɯ˧ɲi˥']	['dʑɯ˩nɑ˩mi˩ʁo˩˥', 'tʰi˧', 'no˧', 'ɲi˩ze˩', 'gɤ˧', 'le˧ɖʐɤ˧˥', 'tʰi˧dzɯ˥dʑo˩', 'ʈʂʰɯ˧', 'mɤ˧sɯ˥', 'ɲi˥', 'ə˧tso˧', 'ə˧tso˧', 'ɲi˩', 'mɤ˧sɯ˥', 'ɲi˩']	3	0.916256157635468	[1.0, 0.6666666666666666, 0.5714285714285714, 0.6666666666666666, 0.36363636363636365, 0.2, 0.23529411764705882, 0.2857142857142857, 0.3333333333333333, 0.0, 0.0, 0.4]	0.39356166709107887
ʐv̩˩ɬi˩mi˩˥ mv̩˧dze˧ mv̩˩ ŋwɤ˩ɬi˩mi˩˥ qʰv̩˧ɬi˧mi˧ dze˧ɭɯ˧ mv̩˩ze˩tsɯ˩ mv̩˩	ʐv̩˩ɬi˩mi˩˥ mv̩˧dze˧ mv̩˩ ŋwɤ˩ɬi˩mi˩˥ qʰv̩˧ɬi˧mi˧ dze˧ɭɯ˧ mv̩˩ze˩tsɯ˩ mv̩˩	['ʐv̩˩ɬi˩mi˩˥', 'mv̩˧dze˧', 'mv̩˩', 'ŋwɤ˩ɬi˩mi˩˥', 'qʰv̩˧ɬi˧mi˧', 'dze˧ɭɯ˧', 'mv̩˩ze˩tsɯ˩', 'mv̩˩']	['ʐv̩˩ɬi˩mi˩˥', 'mv̩˧dze˧', 'mv̩˩', 'ŋwɤ˩ɬi˩mi˩˥', 'qʰv̩˧ɬi˧mi˧', 'dze˧ɭɯ˧', 'mv̩˩ze˩tsɯ˩', 'mv̩˩']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
ho˧di˧ bi˧ ho˧di˧ əəə… li˩˥ le˧tɕɯ˧po˥ əəə… mɤ˧lɑ˧ li˩˥ le˧tɕɯ˧˥ ho˧di˧ tɕʰi˧bi˧kv̩˧˥ mæ˩ ə˧ʝi˧ʂɯ˥ʝi˩	ho˧di˧pi˧ ho˧di˧ əəə… li˩˥ le˧tɕɯ˧˥ mɤ˧lɑ˧˥ li˩˥ le˧tɕɯ˧˥ ho˧di˧ tɕʰi˧bi˧ kv̩˥mæ˩ ə˧ʝi˧ʂɯ˥ʝi˩	['ho˧di˧', 'bi˧', 'ho˧di˧', 'əəə…', 'li˩˥', 'le˧tɕɯ˧po˥', 'əəə…', 'mɤ˧lɑ˧', 'li˩˥', 'le˧tɕɯ˧˥', 'ho˧di˧', 'tɕʰi˧bi˧kv̩˧˥', 'mæ˩', 'ə˧ʝi˧ʂɯ˥ʝi˩']	['ho˧di˧pi˧', 'ho˧di˧', 'əəə…', 'li˩˥', 'le˧tɕɯ˧˥', 'mɤ˧lɑ˧˥', 'li˩˥', 'le˧tɕɯ˧˥', 'ho˧di˧', 'tɕʰi˧bi˧', 'kv̩˥mæ˩', 'ə˧ʝi˧ʂɯ˥ʝi˩']	-2	0.9278350515463918	[0.8, 0.4444444444444444, 0.0, 0.0, 0.3333333333333333, 0.35294117647058826, 0.0, 0.2857142857142857, 0.2, 0.375, 0.0, 0.3333333333333333, 0.0, 0.0]	0.22319761237828464
tsʰe˧ɬi˧mi˧qo˩ gv̩˩ɬi˩mi˩qo˥ tʰv̩˩ wɤ˩˥ ɕi˧ le˧kʰv̩˥ wɤ˩˥ hɑ˧ le˧lɑ˧˥	tsʰe˧ɬi˧mi˧qo˧ gv̩˩ɬi˩mi˩qo˥ tʰv̩˧ wɤ˩˥ ɕi˧ le˧kʰv̩˧˥ wɤ˩˥ hɑ˧ le˧lɑ˧˥	['tsʰe˧ɬi˧mi˧qo˩', 'gv̩˩ɬi˩mi˩qo˥', 'tʰv̩˩', 'wɤ˩˥', 'ɕi˧', 'le˧kʰv̩˥', 'wɤ˩˥', 'hɑ˧', 'le˧lɑ˧˥']	['tsʰe˧ɬi˧mi˧qo˧', 'gv̩˩ɬi˩mi˩qo˥', 'tʰv̩˧', 'wɤ˩˥', 'ɕi˧', 'le˧kʰv̩˧˥', 'wɤ˩˥', 'hɑ˧', 'le˧lɑ˧˥']	0	0.9640287769784173	[0.9285714285714286, 1.0, 0.8, 1.0, 1.0, 0.9411764705882353, 1.0, 1.0, 1.0]	0.9633053221288516
ʈʂʰɯ˧ne˧ʝi˥ le˧ɲi˩ le˧ɲi˩ wɤ˩˥ ʈʂʰɯ˧ne˧ʝi˥ le˧tɕɯ˧ɭɯ˧ wɤ˩˥ ʈʂʰɯ˧ne˧ʝi˥ le˧ɲi˩ le˧ɲi˩ ʈʂʰɯ˧ne˧ʝi˥ le˧tɕɯ˧ɭɯ˧ ʈʂʰɯ˧ne˧ʝi˥ le˧gv̩˩	ʈʂʰɯ˧ne˧ʝi˥ le˧ɲi˩ le˧ɲi˩ wɤ˩˥ ʈʂʰɯ˧ne˧ʝi˥ le˧tɕɯ˧˥ wɤ˩˥ ʈʂʰɯ˧ne˧ʝi˥ le˧ɲi˩ le˧ɲi˩ ʈʂʰɯ˧ne˧ʝi˥ le˧tɕɯ˧ɭɯ˧ ʈʂʰɯ˧ne˧ʝi˥ le˧gv̩˩	['ʈʂʰɯ˧ne˧ʝi˥', 'le˧ɲi˩', 'le˧ɲi˩', 'wɤ˩˥', 'ʈʂʰɯ˧ne˧ʝi˥', 'le˧tɕɯ˧ɭɯ˧', 'wɤ˩˥', 'ʈʂʰɯ˧ne˧ʝi˥', 'le˧ɲi˩', 'le˧ɲi˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'le˧tɕɯ˧ɭɯ˧', 'ʈʂʰɯ˧ne˧ʝi˥', 'le˧gv̩˩']	['ʈʂʰɯ˧ne˧ʝi˥', 'le˧ɲi˩', 'le˧ɲi˩', 'wɤ˩˥', 'ʈʂʰɯ˧ne˧ʝi˥', 'le˧tɕɯ˧˥', 'wɤ˩˥', 'ʈʂʰɯ˧ne˧ʝi˥', 'le˧ɲi˩', 'le˧ɲi˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'le˧tɕɯ˧ɭɯ˧', 'ʈʂʰɯ˧ne˧ʝi˥', 'le˧gv̩˩']	0	0.9841269841269841	[1.0, 1.0, 1.0, 1.0, 1.0, 0.7777777777777778, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	0.9841269841269842
ʂo˧qo˧tʰ ʈæ˧bɤ˧ dʑɯ˧˥ pi˧ ʂo˧qo˧tʰɑ˩ ɖɯ˩hĩ˩˥ ɲi˧po˩ so˧po˧ hwæ˧ le˧po˧tsʰɯ˧˥	ʈʂʰo˧kv̩˥ ʈæ˧bɤ˧ dʑɯ˧ pi˧ ʂo˧ko˧tʰɑ˩ ɖɯ˩hĩ˩˥ ɲi˧pɤ˥ɲi˩pɤ˩ hɑ˧ le˧po˧tsʰɯ˧˥	['ʂo˧qo˧tʰ', 'ʈæ˧bɤ˧', 'dʑɯ˧˥', 'pi˧', 'ʂo˧qo˧tʰɑ˩', 'ɖɯ˩hĩ˩˥', 'ɲi˧po˩', 'so˧po˧', 'hwæ˧', 'le˧po˧tsʰɯ˧˥']	['ʈʂʰo˧kv̩˥', 'ʈæ˧bɤ˧', 'dʑɯ˧', 'pi˧', 'ʂo˧ko˧tʰɑ˩', 'ɖɯ˩hĩ˩˥', 'ɲi˧pɤ˥ɲi˩pɤ˩', 'hɑ˧', 'le˧po˧tsʰɯ˧˥']	-1	0.8026315789473685	[0.35294117647058826, 1.0, 0.8888888888888888, 1.0, 0.9, 1.0, 0.5555555555555556, 0.2222222222222222, 0.125, 0.0]	0.6044607843137255
ĩ˧ mi˧tʰv̩˧ le˧w̃æ˧ ʈʂʰɯ˧bv̩˧bv̩˧ gv̩˥kv̩˩ɲi˩	ə˧mi˧ tʰv̩˧ le˧w̃æ˧ ʈʂʰɯ˧ bv̩˧ʐv̩˧kʰv̩˧hi	['ĩ˧', 'mi˧tʰv̩˧', 'le˧w̃æ˧', 'ʈʂʰɯ˧bv̩˧bv̩˧', 'gv̩˥kv̩˩ɲi˩']	['ə˧mi˧', 'tʰv̩˧', 'le˧w̃æ˧', 'ʈʂʰɯ˧', 'bv̩˧ʐv̩˧kʰv̩˧hi']	0	0.7816091954022989	[0.5, 0.7692307692307693, 1.0, 0.5555555555555556, 0.46153846153846156]	0.6572649572649573
ə˧hwɤ˧ lɑ˧ɳɯ˧ njɤ˧ ə˧mɑ˧ le˧ʈʰæ˧ze˥	ə˧mɑ˧ lɑ˧ɳɯ˧ njɤ˧ ə˧mɑ˧ le˧ʈʰæ˧ze˥	['ə˧hwɤ˧', 'lɑ˧ɳɯ˧', 'njɤ˧', 'ə˧mɑ˧', 'le˧ʈʰæ˧ze˥']	['ə˧mɑ˧', 'lɑ˧ɳɯ˧', 'njɤ˧', 'ə˧mɑ˧', 'le˧ʈʰæ˧ze˥']	0	0.927536231884058	[0.5454545454545454, 1.0, 1.0, 1.0, 1.0]	0.9090909090909091
tʰi˩˥ tʰv̩˧ɲi˥kɯ˩qo˩ le˧ʈʂɤ˧dʑo˥ tʰi˩˥ ə˧mi˧ɻæ˩ɳɯ˩ ɑ˩ʁo˧ ʐɯ˧ tɕɤ˧kv̩˥ze˩	tʰi˩˥ ʈʂʰɯ˧ɲi˥kv̩˩qo˩ le˧ʈɤ˧ tʰi˩˥ ə˧mi˧ɻæ˩ ɳɯ˩ ɑ˩ʁo˥ ʐɯ˧ tɕɤ˥kv̩˩ze˩	['tʰi˩˥', 'tʰv̩˧ɲi˥kɯ˩qo˩', 'le˧ʈʂɤ˧dʑo˥', 'tʰi˩˥', 'ə˧mi˧ɻæ˩ɳɯ˩', 'ɑ˩ʁo˧', 'ʐɯ˧', 'tɕɤ˧kv̩˥ze˩']	['tʰi˩˥', 'ʈʂʰɯ˧ɲi˥kv̩˩qo˩', 'le˧ʈɤ˧', 'tʰi˩˥', 'ə˧mi˧ɻæ˩', 'ɳɯ˩', 'ɑ˩ʁo˥', 'ʐɯ˧', 'tɕɤ˥kv̩˩ze˩']	1	0.851063829787234	[1.0, 0.6896551724137931, 0.7058823529411765, 1.0, 0.8421052631578947, 0.25, 0.0, 0.14285714285714285]	0.5788124914212509
ə˧ʝi˧ʂɯ˥ʝi˩ nɑ˩ʈʂʰɯ˥dʑo˩ zo˧ɖɯ˥dʑo˩ ʈʂʰwɤ˩ tʰv̩˩kv̩˥tsɯ˩ mv̩˩ mv̩˩ɖɯ˩˥ dʑo˩ ʐo˩ tʰv̩˩kv̩˥tsɯ˩ mv̩˩	ə˧ʝi˧ʂɯ˥ʝi˩ nɑ˩ʈʂʰɯ˥dʑo˩ zo˧ɖɯ˥ dʑo˩ ʈʂʰwɤ˩ tʰv̩˩kv̩˥ tsɯ˩ mv̩˩ mv̩˩ɖɯ˩˥ dʑo˩ ʐo˩ tʰv̩˩kv̩˥ tsɯ˩mv̩˩	['ə˧ʝi˧ʂɯ˥ʝi˩', 'nɑ˩ʈʂʰɯ˥dʑo˩', 'zo˧ɖɯ˥dʑo˩', 'ʈʂʰwɤ˩', 'tʰv̩˩kv̩˥tsɯ˩', 'mv̩˩', 'mv̩˩ɖɯ˩˥', 'dʑo˩', 'ʐo˩', 'tʰv̩˩kv̩˥tsɯ˩', 'mv̩˩']	['ə˧ʝi˧ʂɯ˥ʝi˩', 'nɑ˩ʈʂʰɯ˥dʑo˩', 'zo˧ɖɯ˥', 'dʑo˩', 'ʈʂʰwɤ˩', 'tʰv̩˩kv̩˥', 'tsɯ˩', 'mv̩˩', 'mv̩˩ɖɯ˩˥', 'dʑo˩', 'ʐo˩', 'tʰv̩˩kv̩˥', 'tsɯ˩mv̩˩']	2	0.9797979797979798	[1.0, 1.0, 0.75, 0.2, 0.21052631578947367, 0.46153846153846156, 0.3333333333333333, 0.25, 0.18181818181818182, 0.11764705882352941, 0.2857142857142857]	0.4355070579106605
ʈʂʰɯ˧ne˧ ʝi˥ ʈʂʰɯ˧ne˧ hĩ˥ tɑ˧tɑ˧ ʈʂʰɯ˧ne˧ ʝi˥ ɖɯ˧kʰwɤ˥ lɑ˩ tʰv̩˩ɲi˩ ɲi˧ɲi˥	ʈʂʰɯ˧ne˧ʝi˥ ʈʂʰɯ˧ne˧ʝi˥ tɑ˧tɑ˧ kʰi˧bi˥ ɖɯ˧kʰwɤ˥ tʰv̩˩ɲi˥	['ʈʂʰɯ˧ne˧', 'ʝi˥', 'ʈʂʰɯ˧ne˧', 'hĩ˥', 'tɑ˧tɑ˧', 'ʈʂʰɯ˧ne˧', 'ʝi˥', 'ɖɯ˧kʰwɤ˥', 'lɑ˩', 'tʰv̩˩ɲi˩', 'ɲi˧ɲi˥']	['ʈʂʰɯ˧ne˧ʝi˥', 'ʈʂʰɯ˧ne˧ʝi˥', 'tɑ˧tɑ˧', 'kʰi˧bi˥', 'ɖɯ˧kʰwɤ˥', 'tʰv̩˩ɲi˥']	-5	0.7938931297709924	[0.8421052631578947, 0.42857142857142855, 0.2857142857142857, 0.36363636363636365, 0.14285714285714285, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0]	0.19889858944882868
go˧mi˧ hĩ˧ki˧ki˩dʑo˩ tʰi˩˥ tʰv̩˧ɲi˧dʑo˩ mmm… ə˧mv̩˧˥ dʑo˩ tʰi˩˥	go˧mi˧ hĩ˧ki˧ki˩ dʑo˩ tʰi˩˥ tʰv̩˧ɲi˧dʑo˩ əəə… ə˧mv̩˧˥ dʑo˩ tʰi˩˥	['go˧mi˧', 'hĩ˧ki˧ki˩dʑo˩', 'tʰi˩˥', 'tʰv̩˧ɲi˧dʑo˩', 'mmm…', 'ə˧mv̩˧˥', 'dʑo˩', 'tʰi˩˥']	['go˧mi˧', 'hĩ˧ki˧ki˩', 'dʑo˩', 'tʰi˩˥', 'tʰv̩˧ɲi˧dʑo˩', 'əəə…', 'ə˧mv̩˧˥', 'dʑo˩', 'tʰi˩˥']	1	0.9457364341085271	[1.0, 0.8333333333333334, 0.2222222222222222, 0.47058823529411764, 0.0, 0.18181818181818182, 0.0, 0.2222222222222222]	0.36627302436125964
mɤ˧bi˧ze˧ mɤ˧bi˧ze˧ ə˧zɯ˩ le˧wo˧bi˧ ʈʂʰɯ˧ hwɤ˧tɕi˥ le˧ɖʐɤ˧˥ pi˧tsɯ˩ mv̩˩ zo˧ki˧	mɤ˧bi˧ze˧ mɤ˧bi˧ze˧ ə˧zɯ˩ le˧po˧bi˥ tʰv̩˧ hwɤ˧tɕi˥ le˧ɖʐɤ˧˥ pi˧tsɯ˩ mv̩˩zo˩ki˥	['mɤ˧bi˧ze˧', 'mɤ˧bi˧ze˧', 'ə˧zɯ˩', 'le˧wo˧bi˧', 'ʈʂʰɯ˧', 'hwɤ˧tɕi˥', 'le˧ɖʐɤ˧˥', 'pi˧tsɯ˩', 'mv̩˩', 'zo˧ki˧']	['mɤ˧bi˧ze˧', 'mɤ˧bi˧ze˧', 'ə˧zɯ˩', 'le˧po˧bi˥', 'tʰv̩˧', 'hwɤ˧tɕi˥', 'le˧ɖʐɤ˧˥', 'pi˧tsɯ˩', 'mv̩˩zo˩ki˥']	-1	0.9044585987261147	[1.0, 1.0, 1.0, 0.7777777777777778, 0.4, 1.0, 1.0, 1.0, 0.5714285714285714, 0.0]	0.7749206349206349
zo˩no˥ njɤ˧ ə˧si˧ ʈʂʰɯ˧tɕi˩ ʈʂʰɯ˧ne˧ʝi˥ ʐwɤ˩kv̩˩˥ mæ˩	zo˩no˥ njɤ˧ ə˧si˧ tʰi˧tɕɯ˧tsʰɯ˧˥ ʐwɤ˩kv̩˩˥ mæ˩	['zo˩no˥', 'njɤ˧', 'ə˧si˧', 'ʈʂʰɯ˧tɕi˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'ʐwɤ˩kv̩˩˥', 'mæ˩']	['zo˩no˥', 'njɤ˧', 'ə˧si˧', 'tʰi˧tɕɯ˧tsʰɯ˧˥', 'ʐwɤ˩kv̩˩˥', 'mæ˩']	-1	0.8080808080808081	[1.0, 1.0, 1.0, 0.34782608695652173, 0.1, 0.16666666666666666, 0.0]	0.5163561076604555
ɖɯ˧ʁwɤ˧ ʐwæ˧ tɕɯ˩zo˩ so˩kv̩˩ dʑo˩˥ pi˧dʑo˩ njɤ˧ɻ̍˩ɳɯ˩ le˧tɕɯ˧le˥po˩tsʰɯ˩ pi˧ njɤ˧ ɑ˩ʁo˧ hwæ˧tsʰɯ˩ɲi˩ze˩mæ˩	ɖɯ˧ʁwɤ˧ ʐwæ˧ tɕɯ˩zo˩ so˩kv̩˩ dʑo˩˥ pi˧dʑo˩ njɤ˧ɳɯ˧ le˧tɕɯ˧le˥po˩tsʰɯ˩ pi˧ njɤ˧ ɑ˩ʁo˧ hwɤ˩tsʰɯ˩ ɲi˩ze˩mæ˩	['ɖɯ˧ʁwɤ˧', 'ʐwæ˧', 'tɕɯ˩zo˩', 'so˩kv̩˩', 'dʑo˩˥', 'pi˧dʑo˩', 'njɤ˧ɻ̍˩ɳɯ˩', 'le˧tɕɯ˧le˥po˩tsʰɯ˩', 'pi˧', 'njɤ˧', 'ɑ˩ʁo˧', 'hwæ˧tsʰɯ˩ɲi˩ze˩mæ˩']	['ɖɯ˧ʁwɤ˧', 'ʐwæ˧', 'tɕɯ˩zo˩', 'so˩kv̩˩', 'dʑo˩˥', 'pi˧dʑo˩', 'njɤ˧ɳɯ˧', 'le˧tɕɯ˧le˥po˩tsʰɯ˩', 'pi˧', 'njɤ˧', 'ɑ˩ʁo˧', 'hwɤ˩tsʰɯ˩', 'ɲi˩ze˩mæ˩']	1	0.9523809523809523	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7058823529411765, 1.0, 1.0, 1.0, 1.0, 0.5185185185185185]	0.9353667392883079
ə˧mɑ˧ nɑ˩dʑi˧hṽ̩˧ dʑo˧ɲi˥mæ˩	ə˧mɑ˧ nɑ˩dʑi˧hṽ̩˧ dʑo˧ɲi˥mæ˩	['ə˧mɑ˧', 'nɑ˩dʑi˧hṽ̩˧', 'dʑo˧ɲi˥mæ˩']	['ə˧mɑ˧', 'nɑ˩dʑi˧hṽ̩˧', 'dʑo˧ɲi˥mæ˩']	0	1.0	[1.0, 1.0, 1.0]	1.0
zo˩no˧ ə˧ʝi˧ʂɯ˥ʝi˩ hĩ˧ɻæ˥ gæ˩pʰæ˧ ʑi˧ʁæ˧ ʈʂʰɯ˧dʑo˩ ʝi˧kʰv̩˥dʑo˩ hĩ˧ dzi˧kv̩˥ mæ˩	zo˩no˥ ə˧ʝi˧ʂɯ˥ʝi˩ hĩ˧ɻæ˥ gæ˩pʰæ˧ ʑi˧ʁæ˧ ʈʂʰɯ˧dʑo˩ ʝi˧kʰv̩˥dʑo˩ wɤ˩˥ hĩ˧ dzɯ˧kv̩˩mæ˩	['zo˩no˧', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'hĩ˧ɻæ˥', 'gæ˩pʰæ˧', 'ʑi˧ʁæ˧', 'ʈʂʰɯ˧dʑo˩', 'ʝi˧kʰv̩˥dʑo˩', 'hĩ˧', 'dzi˧kv̩˥', 'mæ˩']	['zo˩no˥', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'hĩ˧ɻæ˥', 'gæ˩pʰæ˧', 'ʑi˧ʁæ˧', 'ʈʂʰɯ˧dʑo˩', 'ʝi˧kʰv̩˥dʑo˩', 'wɤ˩˥', 'hĩ˧', 'dzɯ˧kv̩˩mæ˩']	0	0.9285714285714286	[0.8333333333333334, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.3333333333333333, 0.42857142857142855]	0.7595238095238095
tʰi˩˥ qʰv̩˧kv̩˧ dʑo˧˥ dʑo˩ ə˧ʝi˧ʂɯ˥ʝi˩ tʰi˩˥ qʰv̩˧kv̩˥ ə˧ʑi˧zo˧ʈʂʰɯ˥ zo˧mv̩˥ mɤ˧dʑo˧ɲi˥ ə˧ʑi˧ɳɯ˥ tʰi˩˥ zo˧mv̩˥ le˧dʑo˩kwɤ˩tɕɯ˩lɑ˩ hĩ˧dʑo˩ qʰv̩˧kv̩˥ɳɯ˩ tʰi˩˥ hĩ˧ʈʂʰɯ˧ ɖɯ˧ɖʐv̩˥ ɖɯ˧ɖʐv̩˥ɳɯ˩ ɲi˧tsi˧qʰv̩˧kv̩˧ dʑo˧˥	tʰi˩˥ qʰv̩˧kv̩˧ dʑo˧˥ dʑo˩ ə˧ʝi˧ʂɯ˥ʝi˩ tʰi˧mv̩˧kv̩˧˥ ə˧ʑi˧mo˥ ʈʂʰɯ˧ zo˧mv̩˥ mɤ˧dʑo˩ njɤ˧ ə˧ʑi˧ɳɯ˥ tʰi˩˥ zo˧mv̩˥ le˧do˩kwɤ˩tɕɯ˩lɑ˩ hĩ˧ʈʂʰɯ˧ qʰv̩˧kv̩˥ ɳɯ˩ tʰi˩˥ hĩ˧ʈʂʰɯ˧ ɖɯ˧v̩˧ɖɯ˧v̩˧ɳɯ˧ ɲi˧tsi˧ qʰɑ˧tv̩˧ dʑo˥	['tʰi˩˥', 'qʰv̩˧kv̩˧', 'dʑo˧˥', 'dʑo˩', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'tʰi˩˥', 'qʰv̩˧kv̩˥', 'ə˧ʑi˧zo˧ʈʂʰɯ˥', 'zo˧mv̩˥', 'mɤ˧dʑo˧ɲi˥', 'ə˧ʑi˧ɳɯ˥', 'tʰi˩˥', 'zo˧mv̩˥', 'le˧dʑo˩kwɤ˩tɕɯ˩lɑ˩', 'hĩ˧dʑo˩', 'qʰv̩˧kv̩˥ɳɯ˩', 'tʰi˩˥', 'hĩ˧ʈʂʰɯ˧', 'ɖɯ˧ɖʐv̩˥', 'ɖɯ˧ɖʐv̩˥ɳɯ˩', 'ɲi˧tsi˧qʰv̩˧kv̩˧', 'dʑo˧˥']	['tʰi˩˥', 'qʰv̩˧kv̩˧', 'dʑo˧˥', 'dʑo˩', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'tʰi˧mv̩˧kv̩˧˥', 'ə˧ʑi˧mo˥', 'ʈʂʰɯ˧', 'zo˧mv̩˥', 'mɤ˧dʑo˩', 'njɤ˧', 'ə˧ʑi˧ɳɯ˥', 'tʰi˩˥', 'zo˧mv̩˥', 'le˧do˩kwɤ˩tɕɯ˩lɑ˩', 'hĩ˧ʈʂʰɯ˧', 'qʰv̩˧kv̩˥', 'ɳɯ˩', 'tʰi˩˥', 'hĩ˧ʈʂʰɯ˧', 'ɖɯ˧v̩˧ɖɯ˧v̩˧ɳɯ˧', 'ɲi˧tsi˧', 'qʰɑ˧tv̩˧', 'dʑo˥']	2	0.8755980861244019	[1.0, 1.0, 1.0, 1.0, 1.0, 0.4444444444444444, 0.23529411764705882, 0.4444444444444444, 1.0, 0.7058823529411765, 0.16666666666666666, 0.3076923076923077, 0.16666666666666666, 0.08, 0.32, 0.19047619047619047, 0.2857142857142857, 0.16666666666666666, 0.15384615384615385, 0.2, 0.45161290322580644, 0.16666666666666666]	0.4766397212317516
ʈʂʰɯ˧ne˧ ʝi˥ tʰi˧qɑ˩	ʈʂʰɯ˧ne˧ʝi˥ tʰi˧qɑ˩	['ʈʂʰɯ˧ne˧', 'ʝi˥', 'tʰi˧qɑ˩']	['ʈʂʰɯ˧ne˧ʝi˥', 'tʰi˧qɑ˩']	-1	0.9743589743589743	[0.8421052631578947, 0.2, 0.0]	0.34736842105263155
tʰi˩˥ si˧kʰɯ˧li˥nɑ˩ ʈʰɯ˩se˩gɤ˥ njɤ˧ ə˧mɑ˧ mɤ˧dʑo˩ tʰi˧kwɤ˩kʰɯ˩ pi˧ tʰi˩˥	tʰi˩˥ si˧kʰɯ˧li˥nɑ˩ ʈʰɯ˩se˩gɤ˥ njɤ˧ ə˧mɑ˧ mɤ˧dʑo˩ tʰi˧kwɤ˩kʰɯ˩ pi˧ tʰi˩˥	['tʰi˩˥', 'si˧kʰɯ˧li˥nɑ˩', 'ʈʰɯ˩se˩gɤ˥', 'njɤ˧', 'ə˧mɑ˧', 'mɤ˧dʑo˩', 'tʰi˧kwɤ˩kʰɯ˩', 'pi˧', 'tʰi˩˥']	['tʰi˩˥', 'si˧kʰɯ˧li˥nɑ˩', 'ʈʰɯ˩se˩gɤ˥', 'njɤ˧', 'ə˧mɑ˧', 'mɤ˧dʑo˩', 'tʰi˧kwɤ˩kʰɯ˩', 'pi˧', 'tʰi˩˥']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
