Reference	Prediction	Ref_words	Pred_words	Diff_num_words	Lev_distance	Lev_distance_words	Average_lev_dist_words
kʰv̩˩mi˩ tʰv̩˩v̩˩ɳɯ˥ hĩ˧ ɖɯ˧v̩˧ tsɤ˧ɲi˥ze˩ tʰi˩˥ əəə… zo˩no˥ tsʰe˩so˩kʰv̩˩ gv̩˩˥ kwɤ˩tɕɯ˩lɑ˩ hĩ˧ ɖɯ˧v̩˧ tsɤ˧ɲi˥ze˩	kʰv̩˩mi˩ ʈʂʰɯ˩v̩˩ɳɯ˥ hĩ˧ ɖɯ˧v̩˧ tsɤ˧ɲi˥ze˩ tʰi˩˥ əə… zo˩no˥ tsʰe˩so˩kʰv̩˩ gv̩˩˥ kwɤ˩tɕɯ˩lɑ˩ hĩ˧ ɖɯ˧v̩˧ tsɤ˧ɲi˥ze˩	['kʰv̩˩mi˩', 'tʰv̩˩v̩˩ɳɯ˥', 'hĩ˧', 'ɖɯ˧v̩˧', 'tsɤ˧ɲi˥ze˩', 'tʰi˩˥', 'əəə…', 'zo˩no˥', 'tsʰe˩so˩kʰv̩˩', 'gv̩˩˥', 'kwɤ˩tɕɯ˩lɑ˩', 'hĩ˧', 'ɖɯ˧v̩˧', 'tsɤ˧ɲi˥ze˩']	['kʰv̩˩mi˩', 'ʈʂʰɯ˩v̩˩ɳɯ˥', 'hĩ˧', 'ɖɯ˧v̩˧', 'tsɤ˧ɲi˥ze˩', 'tʰi˩˥', 'əə…', 'zo˩no˥', 'tsʰe˩so˩kʰv̩˩', 'gv̩˩˥', 'kwɤ˩tɕɯ˩lɑ˩', 'hĩ˧', 'ɖɯ˧v̩˧', 'tsɤ˧ɲi˥ze˩']	0	0.9696969696969697	[1.0, 0.7272727272727273, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	0.9703153988868275
tʰi˩˥ ʈʂʰɯ˧ so˧bæ˧hĩ˧ ʈʂʰɯ˧dʑo˩ tsʰe˧ʝi˧dʑo˩ ʑi˧qʰwɤ˧ dɑ˧tso˧ɲi˥ pi˧zo˩ gv̩˩ɬi˩mi˩qo˥ɳɯ˩ əəə… ɬi˩bi˩ʈʂʰɯ˥ le˧qwæ˧˥ wɤ˩˥ ɑ˩ʁo˧ lv̩˧qo˧ tʰi˧tv̩˧hĩ˧ʈʂʰɯ˧ gɤ˩qwæ˩˥	tʰi˩˥ ʈʂʰɯ˧ so˧bæ˧hĩ˧ ʈʂʰɯ˧dʑo˩ tsʰi˧ʝi˧dʑo˩ ʑi˧qʰwɤ˧ dɑ˧tso˧ ɲi˥ pi˧zo˩ gv̩˩ɬi˩mi˩qo˥ɳɯ˩ əə… ɬi˩bi˩ʈʂʰɯ˥ le˧qwæ˧˥ wɤ˩˥ ɑ˩ʁo˧ t lv̩˧qo˧ tʰi˧tv̩˧hĩ˧ʈʂʰɯ˧ gæɤ˩qwæ˧˥	['tʰi˩˥', 'ʈʂʰɯ˧', 'so˧bæ˧hĩ˧', 'ʈʂʰɯ˧dʑo˩', 'tsʰe˧ʝi˧dʑo˩', 'ʑi˧qʰwɤ˧', 'dɑ˧tso˧ɲi˥', 'pi˧zo˩', 'gv̩˩ɬi˩mi˩qo˥ɳɯ˩', 'əəə…', 'ɬi˩bi˩ʈʂʰɯ˥', 'le˧qwæ˧˥', 'wɤ˩˥', 'ɑ˩ʁo˧', 'lv̩˧qo˧', 'tʰi˧tv̩˧hĩ˧ʈʂʰɯ˧', 'gɤ˩qwæ˩˥']	['tʰi˩˥', 'ʈʂʰɯ˧', 'so˧bæ˧hĩ˧', 'ʈʂʰɯ˧dʑo˩', 'tsʰi˧ʝi˧dʑo˩', 'ʑi˧qʰwɤ˧', 'dɑ˧tso˧', 'ɲi˥', 'pi˧zo˩', 'gv̩˩ɬi˩mi˩qo˥ɳɯ˩', 'əə…', 'ɬi˩bi˩ʈʂʰɯ˥', 'le˧qwæ˧˥', 'wɤ˩˥', 'ɑ˩ʁo˧', 't', 'lv̩˧qo˧', 'tʰi˧tv̩˧hĩ˧ʈʂʰɯ˧', 'gæɤ˩qwæ˧˥']	2	0.9723076923076923	[1.0, 1.0, 1.0, 1.0, 0.9166666666666666, 1.0, 0.8235294117647058, 0.2222222222222222, 0.2727272727272727, 0.0, 0.0, 0.10526315789473684, 0.3333333333333333, 0.2222222222222222, 0.3333333333333333, 0.1111111111111111, 0.13333333333333333]	0.4984554155652316
se˧kʰɯ˩ ʁo˧ni˥ ʈʂʰɯ˧ne˧ʝi˥ ɖɯ˧bo˩ qʰɑ˧ʂæ˧gv̩˧ ʈʂʰɯ˧ne˧ʝi˥ ɖɯ˧bo˩	si˧kʰɯ˩ʁo˩ ni˩ ʈʂʰɯ˧ne˧ʝi˥ ɖɯ˧bo˩ qʰɑ˧ʂæ˧gv̩˩ ʈʂʰɯ˧ne˧ʝi˥ ɖɯ˧bo˩	['se˧kʰɯ˩', 'ʁo˧ni˥', 'ʈʂʰɯ˧ne˧ʝi˥', 'ɖɯ˧bo˩', 'qʰɑ˧ʂæ˧gv̩˧', 'ʈʂʰɯ˧ne˧ʝi˥', 'ɖɯ˧bo˩']	['si˧kʰɯ˩ʁo˩', 'ni˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'ɖɯ˧bo˩', 'qʰɑ˧ʂæ˧gv̩˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'ɖɯ˧bo˩']	0	0.921875	[0.7058823529411765, 0.4444444444444444, 1.0, 1.0, 0.9090909090909091, 1.0, 1.0]	0.8656311009252186
kʰv̩˩mi˩ki˥dʑo˩ tʰi˩˥ pʰv̩˩ɖɯ˩ ʝi˥zo˩kv̩˩ hĩ˧ hĩ˧zɯ˧zɯ˥lɑ˩ kʰv̩˩zɯ˩zɯ˥pi˩ zo˩no˥ hĩ˧lɑ˩ kʰv̩˧dʑo˩ ɖɯ˧bæ˧lɑ˧ ɲi˥	kʰv̩˩mi˩ki˥dʑo˩ tʰi˩˥ pʰv̩˩ɖɯ˩ ʝi˥zo˩kv̩˩ hĩ˧ hĩ˧ zɯ˧zɯ˧lɑ˩ kʰv̩˧zɯ˧zɯ˧pi˩ zo˩no˥ hĩ˧lɑ˩ kʰv̩˧di˥ ɖɯ˧bæ˧lɑ˧ ɲi˥	['kʰv̩˩mi˩ki˥dʑo˩', 'tʰi˩˥', 'pʰv̩˩ɖɯ˩', 'ʝi˥zo˩kv̩˩', 'hĩ˧', 'hĩ˧zɯ˧zɯ˥lɑ˩', 'kʰv̩˩zɯ˩zɯ˥pi˩', 'zo˩no˥', 'hĩ˧lɑ˩', 'kʰv̩˧dʑo˩', 'ɖɯ˧bæ˧lɑ˧', 'ɲi˥']	['kʰv̩˩mi˩ki˥dʑo˩', 'tʰi˩˥', 'pʰv̩˩ɖɯ˩', 'ʝi˥zo˩kv̩˩', 'hĩ˧', 'hĩ˧', 'zɯ˧zɯ˧lɑ˩', 'kʰv̩˧zɯ˧zɯ˧pi˩', 'zo˩no˥', 'hĩ˧lɑ˩', 'kʰv̩˧di˥', 'ɖɯ˧bæ˧lɑ˧', 'ɲi˥']	1	0.9385964912280702	[1.0, 1.0, 1.0, 1.0, 1.0, 0.47058823529411764, 0.43478260869565216, 0.2, 0.15384615384615385, 0.25, 0.11764705882352941, 0.0]	0.5522386713882877
tʰi˩˥ əəə… ə˧mi˧ ɖɯ˧do˩ki˩dʑo˩ tʰi˩˥ wɤ˩˥ ə˧mi˧ le˧tɕʰɯ˧˥ tɕɯ˩hɯ˩zo˩	tʰi˩˥ əə… ə˧mi˧ ɖɯ˧do˩ɻ̍˩ki˩dʑo˩ tʰi˩˥ wɤ˩˥ ə˧mi˧ le˧tɕʰɯ˧tɕi˩hɯ˩zo˩	['tʰi˩˥', 'əəə…', 'ə˧mi˧', 'ɖɯ˧do˩ki˩dʑo˩', 'tʰi˩˥', 'wɤ˩˥', 'ə˧mi˧', 'le˧tɕʰɯ˧˥', 'tɕɯ˩hɯ˩zo˩']	['tʰi˩˥', 'əə…', 'ə˧mi˧', 'ɖɯ˧do˩ɻ̍˩ki˩dʑo˩', 'tʰi˩˥', 'wɤ˩˥', 'ə˧mi˧', 'le˧tɕʰɯ˧tɕi˩hɯ˩zo˩']	-1	0.9411764705882353	[1.0, 0.8571428571428571, 1.0, 0.896551724137931, 1.0, 1.0, 1.0, 0.5925925925925926, 0.0]	0.8162541304303756
ʈʂʰɯ˧ne˧ʝi˥ ʁɑ˩mi˧ ɲi˧zo˧ njɤ˩ɭɯ˧lɑ˧ ʁo˧qʰwɤ˩ dʑo˩ tʰi˧di˩zo˩	ʈʂʰɯ˧ne˧ʝi˥ ʁɑ˩mi˧ ɲi˧zo˩ njɤ˩ɭɯ˧lɑ˧ ʁo˧qʰwɤ˩zo˩dʑo˩ tʰi˧di˩zo˩	['ʈʂʰɯ˧ne˧ʝi˥', 'ʁɑ˩mi˧', 'ɲi˧zo˧', 'njɤ˩ɭɯ˧lɑ˧', 'ʁo˧qʰwɤ˩', 'dʑo˩', 'tʰi˧di˩zo˩']	['ʈʂʰɯ˧ne˧ʝi˥', 'ʁɑ˩mi˧', 'ɲi˧zo˩', 'njɤ˩ɭɯ˧lɑ˧', 'ʁo˧qʰwɤ˩zo˩dʑo˩', 'tʰi˧di˩zo˩']	-1	0.9516129032258065	[1.0, 1.0, 0.8333333333333334, 1.0, 0.6956521739130435, 0.42857142857142855, 0.0]	0.7082224194025436
ɖɯ˧kʰv̩˧˥ ɲi˧kʰv̩˧˥ tsʰe˧kʰv̩˧ gv̩˧ɲi˥ze˩mæ˩ ə˩gi˩	ɖɯ˧kʰv̩˧˥ ɲi˩kʰv̩˩˥ tsʰe˩kʰv̩˩ gv̩˩ɲi˥ze˩mæ˩ ə˩dgi˩	['ɖɯ˧kʰv̩˧˥', 'ɲi˧kʰv̩˧˥', 'tsʰe˧kʰv̩˧', 'gv̩˧ɲi˥ze˩mæ˩', 'ə˩gi˩']	['ɖɯ˧kʰv̩˧˥', 'ɲi˩kʰv̩˩˥', 'tsʰe˩kʰv̩˩', 'gv̩˩ɲi˥ze˩mæ˩', 'ə˩dgi˩']	0	0.8910891089108911	[1.0, 0.7777777777777778, 0.8, 0.9230769230769231, 0.9090909090909091]	0.881989121989122
tʰi˩˥ dʑo˩ gi˩˥ dʑo˩ tʰi˩˥ hĩ˧ɻæ˥ tʰi˩˥ k ə˧mv̩˧˥ tʰi˩˥ ʂɯ˧tse˥ mɤ˧hɯ˧ tʰi˧dzi˩kʰɯ˩tsɯ˩ mv̩˩	tʰi˩˥ dʑo˩ gi˩˥ dʑo˩ tʰi˩˥ hĩ˧ɻæ˥ tʰi˩˥ kə˧mv̩˧˥ tʰi˩˥ ʂɯ˩dzɤ˥ mɤ˧hɯ˧ tʰi˧dzi˩kʰɯ˩tsɯ˩ mv̩˩	['tʰi˩˥', 'dʑo˩', 'gi˩˥', 'dʑo˩', 'tʰi˩˥', 'hĩ˧ɻæ˥', 'tʰi˩˥', 'k', 'ə˧mv̩˧˥', 'tʰi˩˥', 'ʂɯ˧tse˥', 'mɤ˧hɯ˧', 'tʰi˧dzi˩kʰɯ˩tsɯ˩', 'mv̩˩']	['tʰi˩˥', 'dʑo˩', 'gi˩˥', 'dʑo˩', 'tʰi˩˥', 'hĩ˧ɻæ˥', 'tʰi˩˥', 'kə˧mv̩˧˥', 'tʰi˩˥', 'ʂɯ˩dzɤ˥', 'mɤ˧hɯ˧', 'tʰi˧dzi˩kʰɯ˩tsɯ˩', 'mv̩˩']	-1	0.9513513513513514	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2222222222222222, 0.16666666666666666, 0.3333333333333333, 0.3076923076923077, 0.18181818181818182, 0.1, 0.0]	0.5936951936951937
njɤ˧ ə˧si˧ɳɯ˧ ʈʂʰɯ˧ne˧ʝi˥ ʐwɤ˩kv̩˩˥ mv̩˩	njɤ˧ ə˧si˧ɳɯ˧ ʈʂʰɯ˧ne˧ʝi˥ ʐwɤ˩kv̩˩˥ mv̩˩	['njɤ˧', 'ə˧si˧ɳɯ˧', 'ʈʂʰɯ˧ne˧ʝi˥', 'ʐwɤ˩kv̩˩˥', 'mv̩˩']	['njɤ˧', 'ə˧si˧ɳɯ˧', 'ʈʂʰɯ˧ne˧ʝi˥', 'ʐwɤ˩kv̩˩˥', 'mv̩˩']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0]	1.0
ʈʂʰɯ˧ne˧ʝi˥ le˧ʈʂʰo˥ le˧ʈʂʰo˥dʑo˩ tʰi˩˥ əəə… ʁwɤ˧ ʁwɤ˧qo˧ njæ˧sɯ˩kv̩˩ bi˧ ɖɯ˧ʑi˩ɳɯ˩ ɖɯ˧v̩˧ bi˧ ʈʰææ̃˧ tʰi˧g əəə… tʰi˧dzi˩ ʈʂʰɯ˧ne˧ʝi˥ ŋv̩˩ kv̩˩˥ mæ˩	ʈʂʰɯ˧ne˧ʝi˥ le˧ʈʂʰo˥ le˧ʈʂʰo˧˥ dʑo˩ tʰi˩˥ ə əəə… ʁwɤ˧qo˧ njæ˧sɯ˩kv̩˩ bi˧ ɖɯ˧ʑi˩ɳɯ˩ ɖɯ˧v̩˩ bi˩ ʈʰææ̃˧ tʰi˧qo əəə… tʰi˧dzi˩zo ʈʂʰɯ˧ne˧ʝi˥ ŋv̩˩kv̩˩˥ mæ˩	['ʈʂʰɯ˧ne˧ʝi˥', 'le˧ʈʂʰo˥', 'le˧ʈʂʰo˥dʑo˩', 'tʰi˩˥', 'əəə…', 'ʁwɤ˧', 'ʁwɤ˧qo˧', 'njæ˧sɯ˩kv̩˩', 'bi˧', 'ɖɯ˧ʑi˩ɳɯ˩', 'ɖɯ˧v̩˧', 'bi˧', 'ʈʰææ̃˧', 'tʰi˧g', 'əəə…', 'tʰi˧dzi˩', 'ʈʂʰɯ˧ne˧ʝi˥', 'ŋv̩˩', 'kv̩˩˥', 'mæ˩']	['ʈʂʰɯ˧ne˧ʝi˥', 'le˧ʈʂʰo˥', 'le˧ʈʂʰo˧˥', 'dʑo˩', 'tʰi˩˥', 'ə', 'əəə…', 'ʁwɤ˧qo˧', 'njæ˧sɯ˩kv̩˩', 'bi˧', 'ɖɯ˧ʑi˩ɳɯ˩', 'ɖɯ˧v̩˩', 'bi˩', 'ʈʰææ̃˧', 'tʰi˧qo', 'əəə…', 'tʰi˧dzi˩zo', 'ʈʂʰɯ˧ne˧ʝi˥', 'ŋv̩˩kv̩˩˥', 'mæ˩']	0	0.936026936026936	[1.0, 1.0, 0.7619047619047619, 0.2222222222222222, 0.0, 0.0, 0.0, 0.1111111111111111, 0.14285714285714285, 0.16666666666666666, 0.4, 0.2222222222222222, 0.0, 0.36363636363636365, 0.0, 0.0, 0.2857142857142857, 0.0, 0.7142857142857143, 1.0]	0.31953102453102455
lɑ˧tʰɑ˧di˧ɳɯ˥ tʰi˩˥ ə˧lɑ˧ʁwɤ˧ dzi˩	lɑ˧tʰɑ˧di˧ɳɯ˥ tʰi˩˥ ə˧lɑ˧ʁwɤ˧ dzi˩	['lɑ˧tʰɑ˧di˧ɳɯ˥', 'tʰi˩˥', 'ə˧lɑ˧ʁwɤ˧', 'dzi˩']	['lɑ˧tʰɑ˧di˧ɳɯ˥', 'tʰi˩˥', 'ə˧lɑ˧ʁwɤ˧', 'dzi˩']	0	1.0	[1.0, 1.0, 1.0, 1.0]	1.0
zo˩no˥ kʰv̩˩mi˩ki˥ pʰv̩˧ɖɯ˧ mɤ˧ʝi˥ pi˧dʑo˩ dʑɤ˩ mɤ˧kv̩˧pi˥zo˩	zo˩no˥ kʰv̩˩mi˩ki˥ pʰv̩˧ɖɯ˧ mɤ˧ʝi˥ pi˧dʑo˩ dʑɤ˩mɤ˧kv̩˧ pi˧zo˩	['zo˩no˥', 'kʰv̩˩mi˩ki˥', 'pʰv̩˧ɖɯ˧', 'mɤ˧ʝi˥', 'pi˧dʑo˩', 'dʑɤ˩', 'mɤ˧kv̩˧pi˥zo˩']	['zo˩no˥', 'kʰv̩˩mi˩ki˥', 'pʰv̩˧ɖɯ˧', 'mɤ˧ʝi˥', 'pi˧dʑo˩', 'dʑɤ˩mɤ˧kv̩˧', 'pi˧zo˩']	0	0.9672131147540983	[1.0, 1.0, 1.0, 1.0, 1.0, 0.5333333333333333, 0.5263157894736842]	0.8656641604010025
ʂɯ˧tsʰi˩ hõ˩tsʰi˩kʰv̩˩ ɖɯ˩bi˩ õ˧bv̩˥õ˩ ɲi˩ze˩	ʂɯ˧tsʰi˩ hõ˩tsʰi˩kʰv̩˩ ɖɯ˩bi˩ õ˧bv̩˥õ˩ ɲi˩ze˩	['ʂɯ˧tsʰi˩', 'hõ˩tsʰi˩kʰv̩˩', 'ɖɯ˩bi˩', 'õ˧bv̩˥õ˩', 'ɲi˩ze˩']	['ʂɯ˧tsʰi˩', 'hõ˩tsʰi˩kʰv̩˩', 'ɖɯ˩bi˩', 'õ˧bv̩˥õ˩', 'ɲi˩ze˩']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0]	1.0
əəə… bæ˩bæ˩ bæ˥pi˩ tsʰe˧tʰv̩˧ kv̩˧hĩ˥ ɖɯ˧ʁo˩ dʑo˩dʑo˩ õ˧tʰv̩˧ʁo˥hĩ˩tʰv̩˩	əəə… bæ˩bæ˩bæ˥ pi˧ tsʰe˧tʰv̩˧ kv̩˧hĩ˥ ɖɯ˩ʁo˩ dʑo˩dʑo˩ õ˧tʰv̩˧ʁo˥ tʰv̩˩	['əəə…', 'bæ˩bæ˩', 'bæ˥pi˩', 'tsʰe˧tʰv̩˧', 'kv̩˧hĩ˥', 'ɖɯ˧ʁo˩', 'dʑo˩dʑo˩', 'õ˧tʰv̩˧ʁo˥hĩ˩tʰv̩˩']	['əəə…', 'bæ˩bæ˩bæ˥', 'pi˧', 'tsʰe˧tʰv̩˧', 'kv̩˧hĩ˥', 'ɖɯ˩ʁo˩', 'dʑo˩dʑo˩', 'õ˧tʰv̩˧ʁo˥', 'tʰv̩˩']	1	0.9251700680272109	[1.0, 0.8, 0.4444444444444444, 1.0, 1.0, 0.8333333333333334, 1.0, 0.7096774193548387]	0.8484318996415771
tʰi˩˥ ʈʰæ˧mi˧ɳɯ˩ di˩li˩ʁo˩bv̩˥dʑo˩ le˧tɕɤ˧˥	tʰi˩˥ ʈʰææ̃˧ di˩li˩ʁo˩bv̩˥dʑo˩ le˧tɕɤ˧˥	['tʰi˩˥', 'ʈʰæ˧mi˧ɳɯ˩', 'di˩li˩ʁo˩bv̩˥dʑo˩', 'le˧tɕɤ˧˥']	['tʰi˩˥', 'ʈʰææ̃˧', 'di˩li˩ʁo˩bv̩˥dʑo˩', 'le˧tɕɤ˧˥']	0	0.9024390243902439	[1.0, 0.5, 1.0, 1.0]	0.875
ʂe˩mo˧ ɲi˥pi˩ ɖɯ˧ʁo˩ dʑo˩kv̩˩ zo˩no˥ ɖwæ˧˥ pʰv̩˧ɖɯ˧hĩ˥ tʰv̩˩ʁo˩dʑo˩ ʂe˩mo˧ ɲi˥ pi˧kv̩˩mæ˩	ʂe˩mo˥ɲi˥ pi˩ ɖɯ˩ʁo˩ dʑo˩kv̩˩ zo˩no˥ ɖwæ˧˥ pʰv̩˧ɖɯ˧hĩ˥ tʰv̩˧ʁo˩dʑo˩ ʂe˩mo˧ɲi˥ pi˩kv̩˩mæ˩	['ʂe˩mo˧', 'ɲi˥pi˩', 'ɖɯ˧ʁo˩', 'dʑo˩kv̩˩', 'zo˩no˥', 'ɖwæ˧˥', 'pʰv̩˧ɖɯ˧hĩ˥', 'tʰv̩˩ʁo˩dʑo˩', 'ʂe˩mo˧', 'ɲi˥', 'pi˧kv̩˩mæ˩']	['ʂe˩mo˥ɲi˥', 'pi˩', 'ɖɯ˩ʁo˩', 'dʑo˩kv̩˩', 'zo˩no˥', 'ɖwæ˧˥', 'pʰv̩˧ɖɯ˧hĩ˥', 'tʰv̩˧ʁo˩dʑo˩', 'ʂe˩mo˧ɲi˥', 'pi˩kv̩˩mæ˩']	-1	0.9385474860335196	[0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 1.0, 1.0, 1.0, 1.0, 0.9166666666666666, 0.8, 0.15384615384615385, 0.0]	0.7306526806526806
tʰi˩˥ əəə… õ˧tʰv̩˧ əəə… ə˧pʰv̩˧dʑo˧ ə˧pʰv̩˧ ɲi˩ze˩mæ˩ ə˩gi˩ njæ˧sɯ˩kv̩˩ ə˧pʰv̩˧ ə˧ʑi˧˥ ə˧pʰv̩˧ ɲi˩ze˩mæ˩ tʰv̩˧sɯ˩kv̩˩ zo˧mv̩˥ mɤ˧dʑo˩ɲi˩ze˩mæ˩	tʰi˩˥ əə… õ˧tʰv̩˧ əə… ə˧pʰv̩˧dʑo˧ ə˧pʰv̩˩ɲi˩ze˩mæ˩ ə˩gi˩ njæ˧sɯ˩kv̩˩ ə˧pʰv̩˧ ə˧ʑi˧˥ ə˧pʰv̩˩ ɲi˩ze˩sɯkv̩˩ zo˧mv̩˥ mɤ˧dʑo˩ɲi˩ze˩mæ˩	['tʰi˩˥', 'əəə…', 'õ˧tʰv̩˧', 'əəə…', 'ə˧pʰv̩˧dʑo˧', 'ə˧pʰv̩˧', 'ɲi˩ze˩mæ˩', 'ə˩gi˩', 'njæ˧sɯ˩kv̩˩', 'ə˧pʰv̩˧', 'ə˧ʑi˧˥', 'ə˧pʰv̩˧', 'ɲi˩ze˩mæ˩', 'tʰv̩˧sɯ˩kv̩˩', 'zo˧mv̩˥', 'mɤ˧dʑo˩ɲi˩ze˩mæ˩']	['tʰi˩˥', 'əə…', 'õ˧tʰv̩˧', 'əə…', 'ə˧pʰv̩˧dʑo˧', 'ə˧pʰv̩˩ɲi˩ze˩mæ˩', 'ə˩gi˩', 'njæ˧sɯ˩kv̩˩', 'ə˧pʰv̩˧', 'ə˧ʑi˧˥', 'ə˧pʰv̩˩', 'ɲi˩ze˩sɯkv̩˩', 'zo˧mv̩˥', 'mɤ˧dʑo˩ɲi˩ze˩mæ˩']	-2	0.9377289377289377	[1.0, 0.8571428571428571, 1.0, 0.8571428571428571, 1.0, 0.5217391304347826, 0.2857142857142857, 0.25, 0.3333333333333333, 0.46153846153846156, 0.3076923076923077, 0.21052631578947367, 0.25, 0.21428571428571427, 0.0, 0.0]	0.4718197039421296
li˧hɯ˧ dʑo˥ ɲi˧zo˧ ʈʂʰɯ˧ qʰɑ˧ɖɯ˧mi˧hĩ˧ ɖɯ˧mi˩ tʰi˧dʑo˩ pi˧tsɯ˩ mv̩˩	li˧hɯ˧dʑo˧ ɲi˧zo˧ʈʂʰɯ˧ qʰɑ˧ ɖɯ˧mi˧ ɖɯ˧mi˩ tʰi˧dʑo˩ pi˧tsɯ˩ mv̩˩	['li˧hɯ˧', 'dʑo˥', 'ɲi˧zo˧', 'ʈʂʰɯ˧', 'qʰɑ˧ɖɯ˧mi˧hĩ˧', 'ɖɯ˧mi˩', 'tʰi˧dʑo˩', 'pi˧tsɯ˩', 'mv̩˩']	['li˧hɯ˧dʑo˧', 'ɲi˧zo˧ʈʂʰɯ˧', 'qʰɑ˧', 'ɖɯ˧mi˧', 'ɖɯ˧mi˩', 'tʰi˧dʑo˩', 'pi˧tsɯ˩', 'mv̩˩']	-1	0.9312977099236641	[0.75, 0.13333333333333333, 0.2, 0.36363636363636365, 0.5, 0.2857142857142857, 0.4, 0.18181818181818182, 0.0]	0.31272246272246274
dʑɤ˩tsʰo˧dʑo˧ ə˧ʝi˧ʂɯ˥ʝi˩ mmm… dʑo˩ kɤ˧kɤ˩ tʰi˧dzi˩dʑo˩	dʑɤ˩tsʰɯ˧dʑo˥ ə˧ʝi˧ʂɯ˥ʝi˩  … dʑo˩ kɤ˧kɤ˩ tʰi˧dzi˩dʑo˩	['dʑɤ˩tsʰo˧dʑo˧', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'mmm…', 'dʑo˩', 'kɤ˧kɤ˩', 'tʰi˧dzi˩dʑo˩']	['dʑɤ˩tsʰɯ˧dʑo˥', 'ə˧ʝi˧ʂɯ˥ʝi˩', '', '…', 'dʑo˩', 'kɤ˧kɤ˩', 'tʰi˧dzi˩dʑo˩']	1	0.9259259259259259	[0.8461538461538461, 1.0, 0.0, 0.0, 0.2, 0.2222222222222222]	0.37806267806267807
jɤ˧ŋɤ˧dʑo˧ ə˧ʝi˧ʂɯ˥ʝi˩ hæ̃˩bɑ˥lɑ˩	jɤ˧ŋɤ˧dʑo˧ ə˧ʝi˧ʂɯ˥ʝi˩ hæ̃˩bɑ˧lɑ˩	['jɤ˧ŋɤ˧dʑo˧', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'hæ̃˩bɑ˥lɑ˩']	['jɤ˧ŋɤ˧dʑo˧', 'ə˧ʝi˧ʂɯ˥ʝi˩', 'hæ̃˩bɑ˧lɑ˩']	0	0.9696969696969697	[1.0, 1.0, 0.9]	0.9666666666666667
pʰɤ˧bɤ˧ ɖɯ˧tɑ˧˥ le˧po˧˥ tso˧tso˧ le˧po˧˥ no˧ɳɯ˧ pi˧ni˧˥ bo˩ʈʂʰæ˥ le˧po˧˥	pʰɤ˧bɤ˧ ɖɯ˧tɑ˧˥ le˧po˧˥ tso˧tso˧ le˧po˧˥ no˧ɳɯ˧ pi˧nɤ˧˥ bo˩ʈʂʰæ˩˥ le˧po˧˥	['pʰɤ˧bɤ˧', 'ɖɯ˧tɑ˧˥', 'le˧po˧˥', 'tso˧tso˧', 'le˧po˧˥', 'no˧ɳɯ˧', 'pi˧ni˧˥', 'bo˩ʈʂʰæ˥', 'le˧po˧˥']	['pʰɤ˧bɤ˧', 'ɖɯ˧tɑ˧˥', 'le˧po˧˥', 'tso˧tso˧', 'le˧po˧˥', 'no˧ɳɯ˧', 'pi˧nɤ˧˥', 'bo˩ʈʂʰæ˩˥', 'le˧po˧˥']	0	0.9793103448275862	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 0.9411764705882353, 1.0]	0.9775910364145658
dʑɯ˩nɑ˩mi˩ʁo˩˥ tʰi˩˥ mo˧˥ ɲi˩ze˧gɤ˧ le˧ɖʐɤ˧˥ tʰi˧dzɯ˥dʑo˩ ʈʂʰɯ˧ mɤ˧sɯ˧ɲi˥ ə˧tso˧ ə˧tso˧ ɲi˩ mɤ˧sɯ˧ɲi˥	dʑɯ˩nɑ˩mi˩ʁo˩˥ tʰi˧ mo˧ ɲi˩ze˩gɤ˧ lje˧ɖʐɤ˧˥ tʰi˧dzɯ˥dʑo˩ ʈʂʰɯ˧ mɤ˧sɯ˧ ɲi˥ ə˧tso˧ ə˧tso˧ ɲi˩ mɤ˧sɯ˥ ɲi˩	['dʑɯ˩nɑ˩mi˩ʁo˩˥', 'tʰi˩˥', 'mo˧˥', 'ɲi˩ze˧gɤ˧', 'le˧ɖʐɤ˧˥', 'tʰi˧dzɯ˥dʑo˩', 'ʈʂʰɯ˧', 'mɤ˧sɯ˧ɲi˥', 'ə˧tso˧', 'ə˧tso˧', 'ɲi˩', 'mɤ˧sɯ˧ɲi˥']	['dʑɯ˩nɑ˩mi˩ʁo˩˥', 'tʰi˧', 'mo˧', 'ɲi˩ze˩gɤ˧', 'lje˧ɖʐɤ˧˥', 'tʰi˧dzɯ˥dʑo˩', 'ʈʂʰɯ˧', 'mɤ˧sɯ˧', 'ɲi˥', 'ə˧tso˧', 'ə˧tso˧', 'ɲi˩', 'mɤ˧sɯ˥', 'ɲi˩']	2	0.9359605911330049	[1.0, 0.6666666666666666, 0.8571428571428571, 0.8888888888888888, 0.9411764705882353, 1.0, 1.0, 0.8, 0.0, 1.0, 0.0, 0.3333333333333333]	0.7072673513849984
