Reference	Prediction	Ref_noTones	Pred_noTones	Ref_words_noTones	Pred_words_noTones	Diff_num_words	Lev_distance_noTones	Lev_distance_words_notones	Average_lev_dist_notones
tʰi˩˥ le˧qʰwɤ˧ le˧qʰwɤ˧dʑo˩ tʰi˩˥ wɤ˩˥ ɖɯ˧ʑi˩ɻ̍˩ go˩tsɯ˥ mv̩˩ ɖɯ˧ʁwɤ˧qo˧	tʰi˩˥ le˧qʰwɤ˧ le˧qʰwɤ˧dʑo˧ tʰi˩˥ wɤ˩˥ ɖɯ˧ʑi˩ɻ̍˩ go˩tsɯ˩˥ mv̩˩ ɖɯ˧ʁwɤ˧qo˧	tʰi leqʰwɤ leqʰwɤdʑo tʰi wɤ ɖɯʑiɻ̍ gotsɯ mv̩ ɖɯʁwɤqo	tʰi leqʰwɤ leqʰwɤdʑo tʰi wɤ ɖɯʑiɻ̍ gotsɯ mv̩ ɖɯʁwɤqo	['tʰi', 'leqʰwɤ', 'leqʰwɤdʑo', 'tʰi', 'wɤ', 'ɖɯʑiɻ̍', 'gotsɯ', 'mv̩', 'ɖɯʁwɤqo']	['tʰi', 'leqʰwɤ', 'leqʰwɤdʑo', 'tʰi', 'wɤ', 'ɖɯʑiɻ̍', 'gotsɯ', 'mv̩', 'ɖɯʁwɤqo']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
ɬi˧di˩ɳɯ˩ wɤ˩˥ bi˧ əəə… wɤ˩˥ wɤ˩˥ ʈʂʰɯ˧ ɖɯ˧ɬi˧ ɖʐɯ˧ho˧ze˩ ɲi˧tsi˧hɑ̃˧ ɖʐɯ˧ho˥ze˩ pi˧	ɬi˧di˩ɳɯ˩ wɤ˩˥ bi˧ əəə… wɤ˩˥ wɤ˩˥ ʈʂʰɯ˧ ɖɯ˧ɬi˧ dʑɯ˩ho˩ze˩ ɲi˧tsɯ˧hɑ̃˧ dʑɯ˧ho˥ze˩ pi˧	ɬidiɳɯ wɤ bi əəə… wɤ wɤ ʈʂʰɯ ɖɯɬi ɖʐɯhoze ɲitsihɑ̃ ɖʐɯhoze pi	ɬidiɳɯ wɤ bi əəə… wɤ wɤ ʈʂʰɯ ɖɯɬi dʑɯhoze ɲitsɯhɑ̃ dʑɯhoze pi	['ɬidiɳɯ', 'wɤ', 'bi', 'əəə…', 'wɤ', 'wɤ', 'ʈʂʰɯ', 'ɖɯɬi', 'ɖʐɯhoze', 'ɲitsihɑ̃', 'ɖʐɯhoze', 'pi']	['ɬidiɳɯ', 'wɤ', 'bi', 'əəə…', 'wɤ', 'wɤ', 'ʈʂʰɯ', 'ɖɯɬi', 'dʑɯhoze', 'ɲitsɯhɑ̃', 'dʑɯhoze', 'pi']	0	0.9180327868852459	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7142857142857143, 0.875, 0.7142857142857143, 1.0]	0.9419642857142857
dzɯ˧gɤ˥ dzɯ˧mɤ˧gɤ˩ mmm… kʰv̩˩mi˩˥ no˧ dzɯ˧hõ˧ pi˧zo˩ ʂe˧ ʈʂʰɯ˧ʈv̩˥ le˧ʑi˩zo˩ kʰv̩˩mi˩ki˥ kwɤ˩tsɯ˩ mv̩˩	dzɯ˧gɤ˥ dzɯ˧mɤ˧gɤ˩ əəə… kʰv̩˩mi˩˥ no˧ dzɯ˧hõ˧˥ pi˧zo˩ ʂe˧ʈʰɯ˧ʈv̩˥ le˧ʑi˩zo˩ kʰv̩˩mi˩ki˥kwɤ˩tsɯ˩ mv̩˩	dzɯgɤ dzɯmɤgɤ mmm… kʰv̩mi no dzɯhõ pizo ʂe ʈʂʰɯʈv̩ leʑizo kʰv̩miki kwɤtsɯ mv̩	dzɯgɤ dzɯmɤgɤ əəə… kʰv̩mi no dzɯhõ pizo ʂeʈʰɯʈv̩ leʑizo kʰv̩mikikwɤtsɯ mv̩	['dzɯgɤ', 'dzɯmɤgɤ', 'mmm…', 'kʰv̩mi', 'no', 'dzɯhõ', 'pizo', 'ʂe', 'ʈʂʰɯʈv̩', 'leʑizo', 'kʰv̩miki', 'kwɤtsɯ', 'mv̩']	['dzɯgɤ', 'dzɯmɤgɤ', 'əəə…', 'kʰv̩mi', 'no', 'dzɯhõ', 'pizo', 'ʂeʈʰɯʈv̩', 'leʑizo', 'kʰv̩mikikwɤtsɯ', 'mv̩']	-2	0.9411764705882353	[1.0, 1.0, 0.25, 1.0, 1.0, 1.0, 1.0, 0.4, 0.0, 0.1, 0.36363636363636365, 0.0, 0.0]	0.5472027972027972
pʰv̩˧ɖɯ˧ ʝi˥ hɑ˧ dzɯ˧dʑo˩ ə˧ʝi˧ʂɯ˥ʝi˩dʑo˩ tʰi˩˥	pʰv̩˧ɖɯ˧ ʝi˥ hɑ˧ dzɯ˧dʑo˩ ə˧ʝi˧ʂɯ˥ʝi˩dʑo˩ tʰi˩˥	pʰv̩ɖɯ ʝi hɑ dzɯdʑo əʝiʂɯʝidʑo tʰi	pʰv̩ɖɯ ʝi hɑ dzɯdʑo əʝiʂɯʝidʑo tʰi	['pʰv̩ɖɯ', 'ʝi', 'hɑ', 'dzɯdʑo', 'əʝiʂɯʝidʑo', 'tʰi']	['pʰv̩ɖɯ', 'ʝi', 'hɑ', 'dzɯdʑo', 'əʝiʂɯʝidʑo', 'tʰi']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
tʰi˩˥ tso˩qʰv̩˩ɻ̍˥ɳɯ˩ gæ˩pʰæ˧ bi˧ kʰi˧ ɖɯ˧pɤ˩ tʰi˩di˩ tso˩qʰv̩˩ɻ̍˥ɳɯ˩	tʰi˩˥ tso˧qʰv̩˧ɻ̍˧ mv̩˩ gæ˩pʰæ˧˥ bi˧ kʰi˧ ɖɯ˧pɤ˩ tʰi˩di˩ tso˧qʰwɤ˧ɻ̍˥ɳɯ˩	tʰi tsoqʰv̩ɻ̍ɳɯ gæpʰæ bi kʰi ɖɯpɤ tʰidi tsoqʰv̩ɻ̍ɳɯ	tʰi tsoqʰv̩ɻ̍ mv̩ gæpʰæ bi kʰi ɖɯpɤ tʰidi tsoqʰwɤɻ̍ɳɯ	['tʰi', 'tsoqʰv̩ɻ̍ɳɯ', 'gæpʰæ', 'bi', 'kʰi', 'ɖɯpɤ', 'tʰidi', 'tsoqʰv̩ɻ̍ɳɯ']	['tʰi', 'tsoqʰv̩ɻ̍', 'mv̩', 'gæpʰæ', 'bi', 'kʰi', 'ɖɯpɤ', 'tʰidi', 'tsoqʰwɤɻ̍ɳɯ']	1	0.9038461538461539	[1.0, 0.9, 0.0, 0.0, 0.4, 0.0, 0.0, 0.25]	0.31875
õ˧ʈʂʰɯ˧dʑo˩ tʰi˩˥ ɲi˧ʈʂæ˧ʑi˧ dɑ˥kv̩˩ze˩ mæ˩	õ˧ʈʂʰɯ˧dʑo˩ tʰi˩˥ ɲi˧ʈʂæ˧ʑi˧ dɑ˥kv̩˩ze˩ mæ˩	õʈʂʰɯdʑo tʰi ɲiʈʂæʑi dɑkv̩ze mæ	õʈʂʰɯdʑo tʰi ɲiʈʂæʑi dɑkv̩ze mæ	['õʈʂʰɯdʑo', 'tʰi', 'ɲiʈʂæʑi', 'dɑkv̩ze', 'mæ']	['õʈʂʰɯdʑo', 'tʰi', 'ɲiʈʂæʑi', 'dɑkv̩ze', 'mæ']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0]	1.0
mɤ˧dɑ˩ zo˧ tɕʰi˧bi˧pi˧hɯ˧dʑo˩ hwɤ˧tɕi˥ʁo˥bv̩˩ tʰv̩˩ zo˧ tɕʰi˧le˥wo˩tsʰɯ˩pi˩kv̩˩	mɤ˧dɑ˩ zo˧ tɕʰi˧bi˧pi˧ hɯ˧dʑo˧ hwɤ˧tɕi˥ʁo˩bv̩˩ tʰv̩˩ zo˧ tɕʰi˧le˥wo˩tsʰɯ˩pi˩kv̩˩	mɤdɑ zo tɕʰibipihɯdʑo hwɤtɕiʁobv̩ tʰv̩ zo tɕʰilewotsʰɯpikv̩	mɤdɑ zo tɕʰibipi hɯdʑo hwɤtɕiʁobv̩ tʰv̩ zo tɕʰilewotsʰɯpikv̩	['mɤdɑ', 'zo', 'tɕʰibipihɯdʑo', 'hwɤtɕiʁobv̩', 'tʰv̩', 'zo', 'tɕʰilewotsʰɯpikv̩']	['mɤdɑ', 'zo', 'tɕʰibipi', 'hɯdʑo', 'hwɤtɕiʁobv̩', 'tʰv̩', 'zo', 'tɕʰilewotsʰɯpikv̩']	1	0.9915966386554622	[1.0, 1.0, 0.7619047619047619, 0.25, 0.4, 0.0, 0.10526315789473684]	0.502452559971357
mv̩˩lo˥ʝi˩pi˩ ɖɯ˧v̩˧ ɖɯ˧ʑi˩ tʰi˩dzi˩dʑo˩ tʰi˩˥ qv̩˧ɻ̍˧ʁo˧ mv̩˩lo˥ʝi˩ tʰi˩dzi˩ɲi˩pi˩kv̩˩mæ˩ ə˧ʝi˧ʂɯ˥ʝi˩	mv̩˩lo˥ʝi˩ pi˩hĩ˩ ɖɯ˧v̩˧ ɖɯ˧ʑi˩ tʰi˧dzi˩dʑo˩ tʰi˩˥ qv̩˧ɻ̍˧ʁo˧ mv̩˩lo˥ʝi˩ tʰi˧dzi˩ɲi˩pi˩kv̩˩mæ˩ ə˧ʝi˧ʂɯ˥ʝi˩	mv̩loʝipi ɖɯv̩ ɖɯʑi tʰidzidʑo tʰi qv̩ɻ̍ʁo mv̩loʝi tʰidziɲipikv̩mæ əʝiʂɯʝi	mv̩loʝi pihĩ ɖɯv̩ ɖɯʑi tʰidzidʑo tʰi qv̩ɻ̍ʁo mv̩loʝi tʰidziɲipikv̩mæ əʝiʂɯʝi	['mv̩loʝipi', 'ɖɯv̩', 'ɖɯʑi', 'tʰidzidʑo', 'tʰi', 'qv̩ɻ̍ʁo', 'mv̩loʝi', 'tʰidziɲipikv̩mæ', 'əʝiʂɯʝi']	['mv̩loʝi', 'pihĩ', 'ɖɯv̩', 'ɖɯʑi', 'tʰidzidʑo', 'tʰi', 'qv̩ɻ̍ʁo', 'mv̩loʝi', 'tʰidziɲipikv̩mæ', 'əʝiʂɯʝi']	1	0.9733333333333334	[0.875, 0.0, 0.5, 0.15384615384615385, 0.5, 0.0, 0.42857142857142855, 0.18181818181818182, 0.18181818181818182]	0.31345043845043846
ʁwɤ˧qo˧hĩ˧ le˧ʁɑ˥ʂe˩ le˧po˧tsʰɯ˧˥ hĩ˧ hĩ˧ ʂɯ˧dʑo˩ ɖɯ˧v̩˧ɳɯ˧ ɖɯ˧pʰæ˧˥ ɖɯ˧v̩˧ɳɯ˧ ɖɯ˧pʰæ˧˥ ɖɯ˧v̩˧ɳɯ˧ ɖɯ˧pʰæ˧˥ ʈʂʰɯ˧ne˧ʝi˥ le˧qʰæ˧˥	ʁwɤ˧qo˧ hĩ˧ le˧ʁɑ˥ʂe˩ le˧po˧tsɯ˧˥ hĩ˧ hĩ˧ ʂɯ˧dʑo˩ ɖɯ˧v̩˧ɳɯ˧ ɖɯ˧pʰæ˧˥ ɖɯ˧v̩˧ɳɯ˧ ɖɯ˧pʰæ˧˥ ɖɯ˧v̩˧ɳ ɖɯ˧pʰæ˧˥ ʈʂʰɯ˧ne˧ʝi˥ le˧qʰæ˧˥	ʁwɤqohĩ leʁɑʂe lepotsʰɯ hĩ hĩ ʂɯdʑo ɖɯv̩ɳɯ ɖɯpʰæ ɖɯv̩ɳɯ ɖɯpʰæ ɖɯv̩ɳɯ ɖɯpʰæ ʈʂʰɯneʝi leqʰæ	ʁwɤqo hĩ leʁɑʂe lepotsɯ hĩ hĩ ʂɯdʑo ɖɯv̩ɳɯ ɖɯpʰæ ɖɯv̩ɳɯ ɖɯpʰæ ɖɯv̩ɳ ɖɯpʰæ ʈʂʰɯneʝi leqʰæ	['ʁwɤqohĩ', 'leʁɑʂe', 'lepotsʰɯ', 'hĩ', 'hĩ', 'ʂɯdʑo', 'ɖɯv̩ɳɯ', 'ɖɯpʰæ', 'ɖɯv̩ɳɯ', 'ɖɯpʰæ', 'ɖɯv̩ɳɯ', 'ɖɯpʰæ', 'ʈʂʰɯneʝi', 'leqʰæ']	['ʁwɤqo', 'hĩ', 'leʁɑʂe', 'lepotsɯ', 'hĩ', 'hĩ', 'ʂɯdʑo', 'ɖɯv̩ɳɯ', 'ɖɯpʰæ', 'ɖɯv̩ɳɯ', 'ɖɯpʰæ', 'ɖɯv̩ɳ', 'ɖɯpʰæ', 'ʈʂʰɯneʝi', 'leqʰæ']	1	0.9836065573770492	[0.7692307692307693, 0.0, 0.2857142857142857, 0.0, 1.0, 0.0, 0.18181818181818182, 0.36363636363636365, 0.36363636363636365, 0.36363636363636365, 0.36363636363636365, 0.4, 0.15384615384615385, 0.15384615384615385]	0.3142143570714999
ɖɯ˩lo˧ mɤ˧sɯ˥ze˩ pi˧kwɤ˩tɕɯ˩lɑ˩ ə˧mv̩˧ɳɯ˥ ʐæ˩sɯ˩˥ tʰi˧mv̩˧tɕɯ˧zo˥ pʰo˩hɯ˩ɲi˥ze˩ wɤ˩	ɖɯ˩lo˧ mɤ˧sɯ˥ze˩ pi˧kwɤ˩tɕɯ˩lɑ˩ ə˧mv̩˧ɳɯ˥ ʐæ˩sɯ˩˥ tʰi˧mv̩˧ tɕɯ˧zo˥ pʰo˩hɯ˩ɲi˥ze˩ wɤ˩	ɖɯlo mɤsɯze pikwɤtɕɯlɑ əmv̩ɳɯ ʐæsɯ tʰimv̩tɕɯzo pʰohɯɲize wɤ	ɖɯlo mɤsɯze pikwɤtɕɯlɑ əmv̩ɳɯ ʐæsɯ tʰimv̩ tɕɯzo pʰohɯɲize wɤ	['ɖɯlo', 'mɤsɯze', 'pikwɤtɕɯlɑ', 'əmv̩ɳɯ', 'ʐæsɯ', 'tʰimv̩tɕɯzo', 'pʰohɯɲize', 'wɤ']	['ɖɯlo', 'mɤsɯze', 'pikwɤtɕɯlɑ', 'əmv̩ɳɯ', 'ʐæsɯ', 'tʰimv̩', 'tɕɯzo', 'pʰohɯɲize', 'wɤ']	1	0.9915966386554622	[1.0, 1.0, 1.0, 1.0, 1.0, 0.7058823529411765, 0.2857142857142857, 0.0]	0.7489495798319328
mɤ˧bi˧ze˧ ə˧zɯ˩ hĩ˧ tɕʰi˧ tʰɑ˧mɤ˧ʝi˧ze˩	mɤ˧bi˧ze˧ ə˧zɯ˩ hĩ˧ tɕʰi˧tʰɑ˩mɤ˩ʝi˩ze˩	mɤbize əzɯ hĩ tɕʰi tʰɑmɤʝize	mɤbize əzɯ hĩ tɕʰitʰɑmɤʝize	['mɤbize', 'əzɯ', 'hĩ', 'tɕʰi', 'tʰɑmɤʝize']	['mɤbize', 'əzɯ', 'hĩ', 'tɕʰitʰɑmɤʝize']	-1	0.9824561403508771	[1.0, 1.0, 1.0, 0.47058823529411764, 0.0]	0.6941176470588235
tʰv̩˧ne˧ʝi˥ tʰi˩˥ ŋv̩˧ tʰi˧ki˧se˩ tʰi˩˥ ɬo˧pv̩˥ le˧ti˩	ʈʂʰv̩˧ne˧ʝi˥ tʰi˩˥ ŋv̩˧ tʰi˧ki˧se˩ tʰi˩˥ ɬo˧pv̩˥ le˧ti˩	tʰv̩neʝi tʰi ŋv̩ tʰikise tʰi ɬopv̩ leti	ʈʂʰv̩neʝi tʰi ŋv̩ tʰikise tʰi ɬopv̩ leti	['tʰv̩neʝi', 'tʰi', 'ŋv̩', 'tʰikise', 'tʰi', 'ɬopv̩', 'leti']	['ʈʂʰv̩neʝi', 'tʰi', 'ŋv̩', 'tʰikise', 'tʰi', 'ɬopv̩', 'leti']	0	0.9620253164556962	[0.8235294117647058, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	0.9747899159663865
tʰi˩˥ tʰv̩˧v̩˧ɳɯ˩ əəə… lo˩dʑo˥ ki˩kv̩˩ze˩ lo˩dʑo˥ əəə… lo˩dʑo˥ ɖɯ˧dze˩	tʰi˩˥ tʰv̩˧v̩˧ɳɯ˩ əəə… lo˩dʑo˥ ki˩kv̩˩ze˩ lo˩dʑo˧ əə… lo˩dʑo˥ ɖɯ˧dzi˩	tʰi tʰv̩v̩ɳɯ əəə… lodʑo kikv̩ze lodʑo əəə… lodʑo ɖɯdze	tʰi tʰv̩v̩ɳɯ əəə… lodʑo kikv̩ze lodʑo əə… lodʑo ɖɯdzi	['tʰi', 'tʰv̩v̩ɳɯ', 'əəə…', 'lodʑo', 'kikv̩ze', 'lodʑo', 'əəə…', 'lodʑo', 'ɖɯdze']	['tʰi', 'tʰv̩v̩ɳɯ', 'əəə…', 'lodʑo', 'kikv̩ze', 'lodʑo', 'əə…', 'lodʑo', 'ɖɯdzi']	0	0.9719626168224299	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0, 0.8]	0.9619047619047619
ɖɯ˧ɬi˧mi˧ ɲi˧ɬi˧mi˧ so˧ɬi˧mi˧ le˧tv̩˧dʑo˥ so˧ɬi˧mi˧qo˧ ʐwæ˩ʐwæ˧tso˧ɲi˥ mæ˩ wɤ˩˥ le˧tv̩˧se˩ le˧ʐwæ˧˥	ɖɯ˧ɬi˧mi˧ ɲi˧ɬi˧mi˧ so˧ɬi˧mi˧ le˧tv̩˧dʑo˥ so˧ɬi˧mi˧ qo˧ ʐwæ˩ʐwæ˧zo˧ɲi˥z˩ mæ˩ wɤ˩˥ le˧tv̩˧se˩ le˧ʐwæ˧	ɖɯɬimi ɲiɬimi soɬimi letv̩dʑo soɬimiqo ʐwæʐwætsoɲi mæ wɤ letv̩se leʐwæ	ɖɯɬimi ɲiɬimi soɬimi letv̩dʑo soɬimi qo ʐwæʐwæzoɲiz mæ wɤ letv̩se leʐwæ	['ɖɯɬimi', 'ɲiɬimi', 'soɬimi', 'letv̩dʑo', 'soɬimiqo', 'ʐwæʐwætsoɲi', 'mæ', 'wɤ', 'letv̩se', 'leʐwæ']	['ɖɯɬimi', 'ɲiɬimi', 'soɬimi', 'letv̩dʑo', 'soɬimi', 'qo', 'ʐwæʐwæzoɲiz', 'mæ', 'wɤ', 'letv̩se', 'leʐwæ']	1	0.9645390070921985	[1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 0.15384615384615385, 0.15384615384615385, 0.0, 0.0, 0.3333333333333333]	0.5498168498168499
ə˧ʝi˧ʂɯ˥ʝi˩ ə˧mi˧ɻæ˩ ʈʰæ˧qʰwɤ˧ ɖɯ˧ɭɯ˧˥ pæ˧kʰwɤ˧ so˧ɭɯ˧	ə˧ʝi˧ʂɯ˥ʝi˩ ə˧mi˧ɻæ˩ ʈʰæ˧qʰwɤ˧ ɖɯ˧ɭɯ˧ pæ˧kʰwɤ˧ so˧ɭɯ˧	əʝiʂɯʝi əmiɻæ ʈʰæqʰwɤ ɖɯɭɯ pækʰwɤ soɭɯ	əʝiʂɯʝi əmiɻæ ʈʰæqʰwɤ ɖɯɭɯ pækʰwɤ soɭɯ	['əʝiʂɯʝi', 'əmiɻæ', 'ʈʰæqʰwɤ', 'ɖɯɭɯ', 'pækʰwɤ', 'soɭɯ']	['əʝiʂɯʝi', 'əmiɻæ', 'ʈʰæqʰwɤ', 'ɖɯɭɯ', 'pækʰwɤ', 'soɭɯ']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
zo˩no˥ əəə… zo˩no˥ hæ˧ʐwɤ˩ pi˩ hĩ˧ɻæ˧ɳɯ˥ tɕɤ˧ho˩pæ˧ tʰææ̃˧ ne˧ʝi˥zo˩ ə˩gi˩	zo˩no˥ zo˩no˥ hæ˧ʐwɤ˩pi˩ hĩ˧ɻæ˧ɳɯ˥ tɕɤ˧ho˩pæ˩ tʰææ̃˧ ni˩ʝi˥zo˩ ə˩gi˩	zono əəə… zono hæʐwɤ pi hĩɻæɳɯ tɕɤhopæ tʰææ̃ neʝizo əgi	zono zono hæʐwɤpi hĩɻæɳɯ tɕɤhopæ tʰææ̃ niʝizo əgi	['zono', 'əəə…', 'zono', 'hæʐwɤ', 'pi', 'hĩɻæɳɯ', 'tɕɤhopæ', 'tʰææ̃', 'neʝizo', 'əgi']	['zono', 'zono', 'hæʐwɤpi', 'hĩɻæɳɯ', 'tɕɤhopæ', 'tʰææ̃', 'niʝizo', 'əgi']	-2	0.9245283018867925	[1.0, 0.0, 0.0, 0.3333333333333333, 0.2222222222222222, 0.16666666666666666, 0.15384615384615385, 0.0, 0.0, 0.0]	0.1876068376068376
tʰv̩˧ʁo˥dʑo˩ dʑɤ˩˥ dzɯ˧mɤ˧kv̩˩	tʰv̩˧ʁo˥dʑo˩ dʑɤ˩˥ dzɯ˧mɤ˧kv̩˩	tʰv̩ʁodʑo dʑɤ dzɯmɤkv̩	tʰv̩ʁodʑo dʑɤ dzɯmɤkv̩	['tʰv̩ʁodʑo', 'dʑɤ', 'dzɯmɤkv̩']	['tʰv̩ʁodʑo', 'dʑɤ', 'dzɯmɤkv̩']	0	1.0	[1.0, 1.0, 1.0]	1.0
tsʰe˧	sɯ˧	tsʰe	sɯ	['tsʰe']	['sɯ']	0	0.3333333333333333	[0.3333333333333333]	0.3333333333333333
ʈʂʰɯ˧ ɖɯ˧ɬi˧hĩ˧ʈʂʰɯ˧ tʰi˩˥ mmm… tsʰe˧do˧hõ˥ɲi˩ dɑ˧mɤ˧ʁo˧ pi˧dʑo˩ tsʰe˩do˩ŋwɤ˥ əəə… tsʰe˩ŋwɤ˩ ɲi˩˥ dɑ˧˥	ʈʂʰɯ˧ ɖɯ˧ɬi˧hĩ˧ʈʂʰɯ˧ tʰi˩˥ mm… tsʰe˧do˧hõ˥ɲi˩ dɑ˧mɤ˧ʁo˧ pi˧dʑo˩ tsʰe˧do˧ŋv̩˥ əəə… tsʰe˩ŋwɤ˩ɲi˥ dɑ˩	ʈʂʰɯ ɖɯɬihĩʈʂʰɯ tʰi mmm… tsʰedohõɲi dɑmɤʁo pidʑo tsʰedoŋwɤ əəə… tsʰeŋwɤ ɲi dɑ	ʈʂʰɯ ɖɯɬihĩʈʂʰɯ tʰi mm… tsʰedohõɲi dɑmɤʁo pidʑo tsʰedoŋv̩ əəə… tsʰeŋwɤɲi dɑ	['ʈʂʰɯ', 'ɖɯɬihĩʈʂʰɯ', 'tʰi', 'mmm…', 'tsʰedohõɲi', 'dɑmɤʁo', 'pidʑo', 'tsʰedoŋwɤ', 'əəə…', 'tsʰeŋwɤ', 'ɲi', 'dɑ']	['ʈʂʰɯ', 'ɖɯɬihĩʈʂʰɯ', 'tʰi', 'mm…', 'tsʰedohõɲi', 'dɑmɤʁo', 'pidʑo', 'tsʰedoŋv̩', 'əəə…', 'tsʰeŋwɤɲi', 'dɑ']	-1	0.9615384615384616	[1.0, 1.0, 1.0, 0.8571428571428571, 1.0, 1.0, 1.0, 0.7777777777777778, 1.0, 0.875, 0.0, 0.0]	0.7924933862433863
tʰi˩˥ mo˧ʈʂʰɯ˧dʑo˩ zo˩no˥ əəə… zo˩no˥ mo˧kɤ˩dzi˩ʈʰæ˩qo˩ di˩hĩ˩ mo˧ʈʂʰɯ˥dʑo˩ tʰi˩˥ hĩ˧ dv̩˥kv̩˩ pi˧zo˩	tʰi˩˥ mo˧ʈʂʰɯ˧dʑo˩ zo˩no˥ əə… zo˩no˥ mo˧kɤ˩dʑi˩ʈʰæ˩qo˩ di˩hĩ˩ mo˩ʈʂʰɯ˩dʑo˩ tʰi˩˥ hĩ˧ dv̩˥kv̩˩ pi˧zo˩	tʰi moʈʂʰɯdʑo zono əəə… zono mokɤdziʈʰæqo dihĩ moʈʂʰɯdʑo tʰi hĩ dv̩kv̩ pizo	tʰi moʈʂʰɯdʑo zono əə… zono mokɤdʑiʈʰæqo dihĩ moʈʂʰɯdʑo tʰi hĩ dv̩kv̩ pizo	['tʰi', 'moʈʂʰɯdʑo', 'zono', 'əəə…', 'zono', 'mokɤdziʈʰæqo', 'dihĩ', 'moʈʂʰɯdʑo', 'tʰi', 'hĩ', 'dv̩kv̩', 'pizo']	['tʰi', 'moʈʂʰɯdʑo', 'zono', 'əə…', 'zono', 'mokɤdʑiʈʰæqo', 'dihĩ', 'moʈʂʰɯdʑo', 'tʰi', 'hĩ', 'dv̩kv̩', 'pizo']	0	0.9803921568627451	[1.0, 1.0, 1.0, 0.8571428571428571, 1.0, 0.9166666666666666, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	0.9811507936507936
tʰi˩˥ zo˩no˥ lo˧ʂv̩˩ hi˩nɑ˧mi˧qo˩ ʈʂʰwæ˩ʈʂʰɯ˥ ə˩gi˩	tʰi˩˥ zo˩no˥ lo˧ʂv̩˩ hi˩nɑ˧mi˧qo˩ ʈʂʰwæ˩ʈʂʰɯ˥ ə˩gi˩	tʰi zono loʂv̩ hinɑmiqo ʈʂʰwæʈʂʰɯ əgi	tʰi zono loʂv̩ hinɑmiqo ʈʂʰwæʈʂʰɯ əgi	['tʰi', 'zono', 'loʂv̩', 'hinɑmiqo', 'ʈʂʰwæʈʂʰɯ', 'əgi']	['tʰi', 'zono', 'loʂv̩', 'hinɑmiqo', 'ʈʂʰwæʈʂʰɯ', 'əgi']	0	1.0	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	1.0
tʰi˩˥ əəə… ʈʂʰ ʈʂʰɯ˧ki˧dʑo˩ mv̩˩lo˥ʝi˩ mv̩˩ʈʂæ˩kv̩˩tsɯ˩ mv̩˩	tʰi˩˥ əəə… ʈʂʰ ʈʂʰɯ˧ki˧dʑo˩ mv̩˩lo˥ʝi˩ mv̩˩ʈʂæ˩kv̩˩tsɯ˩	tʰi əəə… ʈʂʰ ʈʂʰɯkidʑo mv̩loʝi mv̩ʈʂækv̩tsɯ mv̩	tʰi əəə… ʈʂʰ ʈʂʰɯkidʑo mv̩loʝi mv̩ʈʂækv̩tsɯ	['tʰi', 'əəə…', 'ʈʂʰ', 'ʈʂʰɯkidʑo', 'mv̩loʝi', 'mv̩ʈʂækv̩tsɯ', 'mv̩']	['tʰi', 'əəə…', 'ʈʂʰ', 'ʈʂʰɯkidʑo', 'mv̩loʝi', 'mv̩ʈʂækv̩tsɯ']	-1	0.9555555555555556	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]	0.8571428571428571
tʰi˩˥ dʑɯ˩ʁo˩ tʰv̩˩˥ dʑo˩ hɑ˧ tʰv̩˧ʈv̩˥ mv̩˧ tʰi˧kʰɯ˧˥ tʰi˧bv̩˥kv̩˩mæ˩	tʰi˩˥ dʑɯ˩ʁo˩ tʰv̩˩˥ dʑo˩ hɑ˧ ɖɯ˧ʈv̩˥ mv̩˧ tʰi˧kʰɯ˧˥ tʰi˧bv̩˥kv̩˩ mæ˩	tʰi dʑɯʁo tʰv̩ dʑo hɑ tʰv̩ʈv̩ mv̩ tʰikʰɯ tʰibv̩kv̩mæ	tʰi dʑɯʁo tʰv̩ dʑo hɑ ɖɯʈv̩ mv̩ tʰikʰɯ tʰibv̩kv̩ mæ	['tʰi', 'dʑɯʁo', 'tʰv̩', 'dʑo', 'hɑ', 'tʰv̩ʈv̩', 'mv̩', 'tʰikʰɯ', 'tʰibv̩kv̩mæ']	['tʰi', 'dʑɯʁo', 'tʰv̩', 'dʑo', 'hɑ', 'ɖɯʈv̩', 'mv̩', 'tʰikʰɯ', 'tʰibv̩kv̩', 'mæ']	1	0.9320388349514563	[1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 0.9]	0.9333333333333333
