Reference	Prediction	Ref_char	Pred_char	F_score_char	Precision_char	Recall_char
tɤtʂu kopanɯ qhe konɯrŋgɯnɯ	tɤtʂu kopanɯ qhe konɯrŋgɯnɯ	['t', 'ɤ', 't', 'ʂ', 'u', 'S', 'k', 'o', 'p', 'a', 'n', 'ɯ', 'S', 'q', 'h', 'e', 'S', 'k', 'o', 'n', 'ɯ', 'r', 'ŋ', 'g', 'ɯ', 'n', 'ɯ']	['t', 'ɤ', 't', 'ʂ', 'u', 'S', 'k', 'o', 'p', 'a', 'n', 'ɯ', 'S', 'q', 'h', 'e', 'S', 'k', 'o', 'n', 'ɯ', 'r', 'ŋ', 'g', 'ɯ', 'n', 'ɯ']	1.0	1.0	1.0
qarɣe ʑo fse kɯɣɯrnɯrni ʑo ŋu	tɤrɣe ʑo kɯfse kɯɣɯrnɯrni ʑo ŋu	['q', 'a', 'r', 'ɣ', 'e', 'S', 'ʑ', 'o', 'S', '*', '*', 'f', 's', 'e', 'S', 'k', 'ɯ', 'ɣ', 'ɯ', 'r', 'n', 'ɯ', 'r', 'n', 'i', 'S', 'ʑ', 'o', 'S', 'ŋ', 'u']	['t', 'ɤ', 'r', 'ɣ', 'e', 'S', 'ʑ', 'o', 'S', 'k', 'ɯ', 'f', 's', 'e', 'S', 'k', 'ɯ', 'ɣ', 'ɯ', 'r', 'n', 'ɯ', 'r', 'n', 'i', 'S', 'ʑ', 'o', 'S', 'ŋ', 'u']	0.712	0.855	0.842
a nɯ tɤŋu tɕe fso tɕe 	w nɯdoŋu tɕe fso tɕe	['a', 'S', 'n', 'ɯ', 'S', 't', 'ɤ', 'ŋ', 'u', 'S', 't', 'ɕ', 'e', 'S', 'f', 's', 'o', 'S', 't', 'ɕ', 'e', 'S']	['w', 'S', 'n', 'ɯ', '*', 'd', 'o', 'ŋ', 'u', 'S', 't', 'ɕ', 'e', 'S', 'f', 's', 'o', 'S', 't', 'ɕ', 'e', '*']	0.642	0.781	0.833
tɕendɤre mɯɲɤstu qhe ɯqom ʑo pjɤɬoʁ	tɕendɤre mɯɲɤstu qhe ɯqom ʑo pjɤɬoʁ	['t', 'ɕ', 'e', 'n', 'd', 'ɤ', 'r', 'e', 'S', 'm', 'ɯ', 'ɲ', 'ɤ', 's', 't', 'u', 'S', 'q', 'h', 'e', 'S', 'ɯ', 'q', 'o', 'm', 'S', 'ʑ', 'o', 'S', 'p', 'j', 'ɤ', 'ɬ', 'o', 'ʁ']	['t', 'ɕ', 'e', 'n', 'd', 'ɤ', 'r', 'e', 'S', 'm', 'ɯ', 'ɲ', 'ɤ', 's', 't', 'u', 'S', 'q', 'h', 'e', 'S', 'ɯ', 'q', 'o', 'm', 'S', 'ʑ', 'o', 'S', 'p', 'j', 'ɤ', 'ɬ', 'o', 'ʁ']	1.0	1.0	1.0
ɯxɕɤt ŋotɕu kɯtu ʑo nɯnɯ tɕu iɕqha znde ɯtaʁ nɯ tɕu tolɤt	ɯxɕɤt ŋotɕi kɯtu ʑo nɯnɯ tɕu iɕqha znde ɯtaʁ nɯ tɕu tolɤt	['ɯ', 'x', 'ɕ', 'ɤ', 't', 'S', 'ŋ', 'o', 't', 'ɕ', 'u', 'S', 'k', 'ɯ', 't', 'u', 'S', 'ʑ', 'o', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 't', 'ɕ', 'u', 'S', 'i', 'ɕ', 'q', 'h', 'a', 'S', 'z', 'n', 'd', 'e', 'S', 'ɯ', 't', 'a', 'ʁ', 'S', 'n', 'ɯ', 'S', 't', 'ɕ', 'u', 'S', 't', 'o', 'l', 'ɤ', 't']	['ɯ', 'x', 'ɕ', 'ɤ', 't', 'S', 'ŋ', 'o', 't', 'ɕ', 'i', 'S', 'k', 'ɯ', 't', 'u', 'S', 'ʑ', 'o', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 't', 'ɕ', 'u', 'S', 'i', 'ɕ', 'q', 'h', 'a', 'S', 'z', 'n', 'd', 'e', 'S', 'ɯ', 't', 'a', 'ʁ', 'S', 'n', 'ɯ', 'S', 't', 'ɕ', 'u', 'S', 't', 'o', 'l', 'ɤ', 't']	0.977	0.976	0.988
ɯjwaʁ nɯnɯ kɯmaʁ ra kɯfse 	ɯjwaʁ nɯnɯ kɯmaʁ ra kɯfse	['ɯ', 'j', 'w', 'a', 'ʁ', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 'k', 'ɯ', 'm', 'a', 'ʁ', 'S', 'r', 'a', 'S', 'k', 'ɯ', 'f', 's', 'e', 'S']	['ɯ', 'j', 'w', 'a', 'ʁ', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 'k', 'ɯ', 'm', 'a', 'ʁ', 'S', 'r', 'a', 'S', 'k', 'ɯ', 'f', 's', 'e', '*']	0.921	0.929	0.986
ma ndzɯrnaʁ nɯ ɲaʁ ʑo	ma ndzɯrnaʁ nɯ ɲaʁ ʑo	['m', 'a', 'S', 'n', 'd', 'z', 'ɯ', 'r', 'n', 'a', 'ʁ', 'S', 'n', 'ɯ', 'S', 'ɲ', 'a', 'ʁ', 'S', 'ʑ', 'o']	['m', 'a', 'S', 'n', 'd', 'z', 'ɯ', 'r', 'n', 'a', 'ʁ', 'S', 'n', 'ɯ', 'S', 'ɲ', 'a', 'ʁ', 'S', 'ʑ', 'o']	1.0	1.0	1.0
ɯtɯxtɕi ɲɯtɕhom toti	ɯtɯxtɕi ɲɯtɕhom toti	['ɯ', 't', 'ɯ', 'x', 't', 'ɕ', 'i', 'S', 'ɲ', 'ɯ', 't', 'ɕ', 'h', 'o', 'm', 'S', 't', 'o', 't', 'i']	['ɯ', 't', 'ɯ', 'x', 't', 'ɕ', 'i', 'S', 'ɲ', 'ɯ', 't', 'ɕ', 'h', 'o', 'm', 'S', 't', 'o', 't', 'i']	1.0	1.0	1.0
nɯra tuβzunɯ ŋgrɤl	nɯra tuβzunɯ ŋgrɤl	['n', 'ɯ', 'r', 'a', 'S', 't', 'u', 'β', 'z', 'u', 'n', 'ɯ', 'S', 'ŋ', 'g', 'r', 'ɤ', 'l']	['n', 'ɯ', 'r', 'a', 'S', 't', 'u', 'β', 'z', 'u', 'n', 'ɯ', 'S', 'ŋ', 'g', 'r', 'ɤ', 'l']	1.0	1.0	1.0
athɯɣinɯ ra ɯkɯti losɯxɕenɯ ri	athɯɣi nɯ ra ɯkɯti losɯxɕe ɲɯŋu ri	['a', 't', 'h', 'ɯ', 'ɣ', 'i', '*', 'n', 'ɯ', 'S', 'r', 'a', 'S', 'ɯ', 'k', 'ɯ', 't', 'i', 'S', 'l', 'o', 's', 'ɯ', 'x', 'ɕ', 'e', '*', 'n', 'ɯ', '*', 'S', 'r', 'i', '*']	['a', 't', 'h', 'ɯ', 'ɣ', 'i', 'S', 'n', 'ɯ', 'S', 'r', 'a', 'S', 'ɯ', 'k', 'ɯ', 't', 'i', 'S', 'l', 'o', 's', 'ɯ', 'x', 'ɕ', 'e', 'S', 'ɲ', 'ɯ', 'ŋ', 'u', 'S', 'r', 'i']	0.722	0.783	0.871
cai kɯɕɤɣ kɤndza pjɤme	shɤj kɯɕɤɣ kɤndza pjɤme	['*', 'c', 'a', 'i', 'S', 'k', 'ɯ', 'ɕ', 'ɤ', 'ɣ', 'S', 'k', 'ɤ', 'n', 'd', 'z', 'a', 'S', 'p', 'j', 'ɤ', 'm', 'e']	['s', 'h', 'ɤ', 'j', 'S', 'k', 'ɯ', 'ɕ', 'ɤ', 'ɣ', 'S', 'k', 'ɤ', 'n', 'd', 'z', 'a', 'S', 'p', 'j', 'ɤ', 'm', 'e']	0.694	0.855	0.816
ɯstɤt ɯsmɤt ɯŋga ra kɯpɣi ʁɟa ʑo pjɤŋu	nɯɯstɤt ɯsmɤt ɯŋga ra kɯpɣi ʁɟa ʑo pjɤŋu	['*', '*', 'ɯ', 's', 't', 'ɤ', 't', 'S', 'ɯ', 's', 'm', 'ɤ', 't', 'S', 'ɯ', 'ŋ', 'g', 'a', 'S', 'r', 'a', 'S', 'k', 'ɯ', 'p', 'ɣ', 'i', 'S', 'ʁ', 'ɟ', 'a', 'S', 'ʑ', 'o', 'S', 'p', 'j', 'ɤ', 'ŋ', 'u']	['n', 'ɯ', 'ɯ', 's', 't', 'ɤ', 't', 'S', 'ɯ', 's', 'm', 'ɤ', 't', 'S', 'ɯ', 'ŋ', 'g', 'a', 'S', 'r', 'a', 'S', 'k', 'ɯ', 'p', 'ɣ', 'i', 'S', 'ʁ', 'ɟ', 'a', 'S', 'ʑ', 'o', 'S', 'p', 'j', 'ɤ', 'ŋ', 'u']	0.904	0.945	0.955
nɯ ma tsɯʁot kɯfse kɤnɤxɕɤt kɯfse mɤti 	nɯ ma tsɯʁot kɯ kɯfse kɤnɤxɕɤt kɯfse mɤti	['n', 'ɯ', 'S', 'm', 'a', 'S', 't', 's', 'ɯ', 'ʁ', 'o', 't', 'S', 'k', 'ɯ', '*', '*', '*', 'f', 's', 'e', 'S', 'k', 'ɤ', 'n', 'ɤ', 'x', 'ɕ', 'ɤ', 't', 'S', 'k', 'ɯ', 'f', 's', 'e', 'S', 'm', 'ɤ', 't', 'i', 'S']	['n', 'ɯ', 'S', 'm', 'a', 'S', 't', 's', 'ɯ', 'ʁ', 'o', 't', 'S', 'k', 'ɯ', 'S', 'k', 'ɯ', 'f', 's', 'e', 'S', 'k', 'ɤ', 'n', 'ɤ', 'x', 'ɕ', 'ɤ', 't', 'S', 'k', 'ɯ', 'f', 's', 'e', 'S', 'm', 'ɤ', 't', 'i', '*']	0.918	0.906	0.933
ɯʁar nɯ ɲɯqɤt nɤ kuwum ɲɯqɤt nɤ kuwum ŋu ma	ɯʁar nɯ ɲɯqat nɤ kɯwum ɲɯqɤtnɤ kɯwumu ma	['ɯ', 'ʁ', 'a', 'r', 'S', 'n', 'ɯ', 'S', 'ɲ', 'ɯ', 'q', 'ɤ', 't', 'S', 'n', 'ɤ', 'S', 'k', 'u', 'w', 'u', 'm', 'S', 'ɲ', 'ɯ', 'q', 'ɤ', 't', 'S', 'n', 'ɤ', 'S', 'k', 'u', 'w', 'u', 'm', 'S', 'ŋ', 'u', 'S', 'm', 'a']	['ɯ', 'ʁ', 'a', 'r', 'S', 'n', 'ɯ', 'S', 'ɲ', 'ɯ', 'q', 'a', 't', 'S', 'n', 'ɤ', 'S', 'k', 'ɯ', 'w', 'u', 'm', 'S', 'ɲ', 'ɯ', 'q', 'ɤ', 't', '*', 'n', 'ɤ', 'S', 'k', 'ɯ', 'w', 'u', 'm', '*', '*', 'u', 'S', 'm', 'a']	0.818	0.896	0.883
tsuku kɯ tɕe shaoyaohua tuti ŋu 	tsuku kɯ tɕe shaoyyao hua tutinɯ ŋu	['t', 's', 'u', 'k', 'u', 'S', 'k', 'ɯ', 'S', 't', 'ɕ', 'e', 'S', 's', 'h', 'a', 'o', 'y', '*', 'a', 'o', '*', 'h', 'u', 'a', 'S', 't', 'u', 't', 'i', '*', '*', 'S', 'ŋ', 'u', 'S']	['t', 's', 'u', 'k', 'u', 'S', 'k', 'ɯ', 'S', 't', 'ɕ', 'e', 'S', 's', 'h', 'a', 'o', 'y', 'y', 'a', 'o', 'S', 'h', 'u', 'a', 'S', 't', 'u', 't', 'i', 'n', 'ɯ', 'S', 'ŋ', 'u', '*']	0.823	0.802	0.927
tɕendɤre toʁde ʑo nɯnɯ nɯsɤɣzo amɤpɯmtonɯ qhe	tɕendɤre toʁde ʑo nɯnɯ nɯsɤɣβzu amɤpɯmtonɯ qhe	['t', 'ɕ', 'e', 'n', 'd', 'ɤ', 'r', 'e', 'S', 't', 'o', 'ʁ', 'd', 'e', 'S', 'ʑ', 'o', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 'n', 'ɯ', 's', 'ɤ', 'ɣ', '*', 'z', 'o', 'S', 'a', 'm', 'ɤ', 'p', 'ɯ', 'm', 't', 'o', 'n', 'ɯ', 'S', 'q', 'h', 'e']	['t', 'ɕ', 'e', 'n', 'd', 'ɤ', 'r', 'e', 'S', 't', 'o', 'ʁ', 'd', 'e', 'S', 'ʑ', 'o', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 'n', 'ɯ', 's', 'ɤ', 'ɣ', 'β', 'z', 'u', 'S', 'a', 'm', 'ɤ', 'p', 'ɯ', 'm', 't', 'o', 'n', 'ɯ', 'S', 'q', 'h', 'e']	0.863	0.913	0.946
iɕqha rgɤtpu nɯ kɯ nɯɕɯmɯma ʑo iɕqha raʁ ɣɯ tɤfkaβ nɯ kɯ iɕqha raʁ ɯphoŋ nɯnɯ chɤsɯfkaβ	iɕqha rgɤtpu nɯ kɯ nɯɕɯmɯma ʑo iɕqha raʁ ɣɯ tɤfkaβ nɯ kɯ iɕqha raʁ phoŋ nɯnɯ chɤsɯfkaβ	['i', 'ɕ', 'q', 'h', 'a', 'S', 'r', 'g', 'ɤ', 't', 'p', 'u', 'S', 'n', 'ɯ', 'S', 'k', 'ɯ', 'S', 'n', 'ɯ', 'ɕ', 'ɯ', 'm', 'ɯ', 'm', 'a', 'S', 'ʑ', 'o', 'S', 'i', 'ɕ', 'q', 'h', 'a', 'S', 'r', 'a', 'ʁ', 'S', 'ɣ', 'ɯ', 'S', 't', 'ɤ', 'f', 'k', 'a', 'β', 'S', 'n', 'ɯ', 'S', 'k', 'ɯ', 'S', 'i', 'ɕ', 'q', 'h', 'a', 'S', 'r', 'a', 'ʁ', 'S', 'ɯ', 'p', 'h', 'o', 'ŋ', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 'c', 'h', 'ɤ', 's', 'ɯ', 'f', 'k', 'a', 'β']	['i', 'ɕ', 'q', 'h', 'a', 'S', 'r', 'g', 'ɤ', 't', 'p', 'u', 'S', 'n', 'ɯ', 'S', 'k', 'ɯ', 'S', 'n', 'ɯ', 'ɕ', 'ɯ', 'm', 'ɯ', 'm', 'a', 'S', 'ʑ', 'o', 'S', 'i', 'ɕ', 'q', 'h', 'a', 'S', 'r', 'a', 'ʁ', 'S', 'ɣ', 'ɯ', 'S', 't', 'ɤ', 'f', 'k', 'a', 'β', 'S', 'n', 'ɯ', 'S', 'k', 'ɯ', 'S', 'i', 'ɕ', 'q', 'h', 'a', 'S', 'r', 'a', 'ʁ', 'S', '*', 'p', 'h', 'o', 'ŋ', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 'c', 'h', 'ɤ', 's', 'ɯ', 'f', 'k', 'a', 'β']	0.96	0.962	0.997
ɯnɯnɯ amɤtɤmŋɤm ɲɯra ma tɕe 	ɯnɯnɯ amɤtɤmŋɤm ɲɯra ma tɕe	['ɯ', 'n', 'ɯ', 'n', 'ɯ', 'S', 'a', 'm', 'ɤ', 't', 'ɤ', 'm', 'ŋ', 'ɤ', 'm', 'S', 'ɲ', 'ɯ', 'r', 'a', 'S', 'm', 'a', 'S', 't', 'ɕ', 'e', 'S']	['ɯ', 'n', 'ɯ', 'n', 'ɯ', 'S', 'a', 'm', 'ɤ', 't', 'ɤ', 'm', 'ŋ', 'ɤ', 'm', 'S', 'ɲ', 'ɯ', 'r', 'a', 'S', 'm', 'a', 'S', 't', 'ɕ', 'e', '*']	0.915	0.923	0.985
tɕendɤre nɯnɯ ɯŋgɯ nɯtɕu iɕqha ɕnɤto ɯfkɯm ɣɯ ɯŋgɯ nɯtɕu	tɕendɤre nɯnɯ ɯŋgɯ nɯtɕu iɕqha ɕnɤto ɯfkɯm ɯŋgɯ nɯ tɕu ɕnɤto pjɤme kɯ	['t', 'ɕ', 'e', 'n', 'd', 'ɤ', 'r', 'e', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 'ɯ', 'ŋ', 'g', 'ɯ', 'S', 'n', 'ɯ', 't', 'ɕ', 'u', 'S', 'i', 'ɕ', 'q', 'h', 'a', 'S', 'ɕ', 'n', 'ɤ', 't', 'o', 'S', 'ɯ', 'f', 'k', 'ɯ', 'm', 'S', 'ɣ', 'ɯ', 'S', 'ɯ', 'ŋ', 'g', 'ɯ', 'S', 'n', 'ɯ', '*', 't', 'ɕ', 'u', '*', '*', '*', '*', '*', '*', '*', '*', '*', '*', '*', '*', '*', '*', '*']	['t', 'ɕ', 'e', 'n', 'd', 'ɤ', 'r', 'e', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 'ɯ', 'ŋ', 'g', 'ɯ', 'S', 'n', 'ɯ', 't', 'ɕ', 'u', 'S', 'i', 'ɕ', 'q', 'h', 'a', 'S', 'ɕ', 'n', 'ɤ', 't', 'o', 'S', 'ɯ', 'f', 'k', 'ɯ', 'm', 'S', '*', '*', '*', 'ɯ', 'ŋ', 'g', 'ɯ', 'S', 'n', 'ɯ', 'S', 't', 'ɕ', 'u', 'S', 'ɕ', 'n', 'ɤ', 't', 'o', 'S', 'p', 'j', 'ɤ', 'm', 'e', 'S', 'k', 'ɯ']	0.744	0.739	0.908
alading ɯrʑaβ ɯtɤɕime nɯ qhe nɯrɟɤlsa nɯ nɯɕɯmɯma ʑo iɕqha zhongguo ɣɯ nɯ ɕɯŋgɯ pɯkɯŋu ɣɯ ɯsɤtɕha nɯtɕu pjɤ́wɣɣɤntaβnɯ	alading ɯrʑaβ nɯ ɯtɤɕime nɯ qhe nɯrɟɤlsa nɯnɯɕɯmɯma ʑo iɕqha zhongguoe ɣɯ nɯ ɕɯŋgɯ pɯkɯŋo ɣɯ ɯsɤtɕha nɯtɕu jówɣsɯ pjɤ́wɣɣɤntaβ	['a', 'l', 'a', 'd', 'i', 'n', 'g', 'S', 'ɯ', 'r', 'ʑ', 'a', 'β', 'S', '*', '*', '*', 'ɯ', 't', 'ɤ', 'ɕ', 'i', 'm', 'e', 'S', 'n', 'ɯ', 'S', 'q', 'h', 'e', 'S', 'n', 'ɯ', 'r', 'ɟ', 'ɤ', 'l', 's', 'a', 'S', 'n', 'ɯ', 'S', 'n', 'ɯ', 'ɕ', 'ɯ', 'm', 'ɯ', 'm', 'a', 'S', 'ʑ', 'o', 'S', 'i', 'ɕ', 'q', 'h', 'a', 'S', 'z', 'h', 'o', 'n', 'g', 'g', 'u', 'o', '*', 'S', 'ɣ', 'ɯ', 'S', 'n', 'ɯ', 'S', 'ɕ', 'ɯ', 'ŋ', 'g', 'ɯ', 'S', 'p', 'ɯ', 'k', 'ɯ', 'ŋ', 'u', 'S', 'ɣ', 'ɯ', 'S', 'ɯ', 's', 'ɤ', 't', 'ɕ', 'h', 'a', 'S', 'n', 'ɯ', 't', 'ɕ', 'u', '*', '*', '*', '*', '*', '*', '*', '*', 'S', 'p', 'j', 'ɤ', '́', 'w', 'ɣ', 'ɣ', 'ɤ', 'n', 't', 'a', 'β', 'n', 'ɯ']	['a', 'l', 'a', 'd', 'i', 'n', 'g', 'S', 'ɯ', 'r', 'ʑ', 'a', 'β', 'S', 'n', 'ɯ', 'S', 'ɯ', 't', 'ɤ', 'ɕ', 'i', 'm', 'e', 'S', 'n', 'ɯ', 'S', 'q', 'h', 'e', 'S', 'n', 'ɯ', 'r', 'ɟ', 'ɤ', 'l', 's', 'a', 'S', 'n', 'ɯ', '*', 'n', 'ɯ', 'ɕ', 'ɯ', 'm', 'ɯ', 'm', 'a', 'S', 'ʑ', 'o', 'S', 'i', 'ɕ', 'q', 'h', 'a', 'S', 'z', 'h', 'o', 'n', 'g', 'g', 'u', 'o', 'e', 'S', 'ɣ', 'ɯ', 'S', 'n', 'ɯ', 'S', 'ɕ', 'ɯ', 'ŋ', 'g', 'ɯ', 'S', 'p', 'ɯ', 'k', 'ɯ', 'ŋ', 'o', 'S', 'ɣ', 'ɯ', 'S', 'ɯ', 's', 'ɤ', 't', 'ɕ', 'h', 'a', 'S', 'n', 'ɯ', 't', 'ɕ', 'u', 'S', 'j', 'o', '́', 'w', 'ɣ', 's', 'ɯ', 'S', 'p', 'j', 'ɤ', '́', 'w', 'ɣ', 'ɣ', 'ɤ', 'n', 't', 'a', 'β', '*', '*']	0.896	0.868	0.95
tɕeri qajɯ ɯthoʁ qajɯ nɯra nɯkɯsɤpɯpa nɯ ɲɯŋu low 	tɕeri qajɯ ɯthoʁ qajɯ nɯra nɯkɯsɤpɯpa nɯ ɲɯŋu low ambalɯla ma nɯ kɯfse ŋu	['t', 'ɕ', 'e', 'r', 'i', 'S', 'q', 'a', 'j', 'ɯ', 'S', 'ɯ', 't', 'h', 'o', 'ʁ', 'S', 'q', 'a', 'j', 'ɯ', 'S', 'n', 'ɯ', 'r', 'a', 'S', 'n', 'ɯ', 'k', 'ɯ', 's', 'ɤ', 'p', 'ɯ', 'p', 'a', 'S', 'n', 'ɯ', 'S', 'ɲ', 'ɯ', 'ŋ', 'u', 'S', 'l', 'o', 'w', 'S', '*', '*', '*', '*', '*', '*', '*', '*', '*', '*', '*', '*', '*', '*', '*', '*', '*', '*', '*', '*', '*', '*', '*']	['t', 'ɕ', 'e', 'r', 'i', 'S', 'q', 'a', 'j', 'ɯ', 'S', 'ɯ', 't', 'h', 'o', 'ʁ', 'S', 'q', 'a', 'j', 'ɯ', 'S', 'n', 'ɯ', 'r', 'a', 'S', 'n', 'ɯ', 'k', 'ɯ', 's', 'ɤ', 'p', 'ɯ', 'p', 'a', 'S', 'n', 'ɯ', 'S', 'ɲ', 'ɯ', 'ŋ', 'u', 'S', 'l', 'o', 'w', 'S', 'a', 'm', 'b', 'a', 'l', 'ɯ', 'l', 'a', 'S', 'm', 'a', 'S', 'n', 'ɯ', 'S', 'k', 'ɯ', 'f', 's', 'e', 'S', 'ŋ', 'u']	0.742	0.723	0.963
li ɯzda ra ɯrca nɯ tɕu jojɣɤt pjɤra	nɯzda ra nɯrca nɯtɕu jojɣɤt pjɤra	['l', 'i', 'S', 'ɯ', 'z', 'd', 'a', 'S', 'r', 'a', 'S', '*', 'ɯ', 'r', 'c', 'a', 'S', 'n', 'ɯ', 'S', 't', 'ɕ', 'u', 'S', 'j', 'o', 'j', 'ɣ', 'ɤ', 't', 'S', 'p', 'j', 'ɤ', 'r', 'a']	['*', '*', 'n', 'ɯ', 'z', 'd', 'a', 'S', 'r', 'a', 'S', 'n', 'ɯ', 'r', 'c', 'a', 'S', 'n', 'ɯ', '*', 't', 'ɕ', 'u', 'S', 'j', 'o', 'j', 'ɣ', 'ɤ', 't', 'S', 'p', 'j', 'ɤ', 'r', 'a']	0.807	0.912	0.827
tɕendɤre nɤkinɯ nɯɕɯmɯma ʑo nɯnɯ hengsheer nɯnɯ nɯ sɤznɤ nɯ chɯ́wɣpu tɕe tundzea ɲɯntshi ɲɤsɯso	tɕendɤre nɤkinɯ nɯɕɯmɯma onɯnɯ hengsheer nɯ sɤznɯnɯ chɯ́wɣpu tɕe tundzea ɲɯntshi ɲɤsɯso	['t', 'ɕ', 'e', 'n', 'd', 'ɤ', 'r', 'e', 'S', 'n', 'ɤ', 'k', 'i', 'n', 'ɯ', 'S', 'n', 'ɯ', 'ɕ', 'ɯ', 'm', 'ɯ', 'm', 'a', 'S', 'ʑ', 'o', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 'h', 'e', 'n', 'g', 's', 'h', 'e', 'e', 'r', 'S', 'n', 'ɯ', 'n', 'ɯ', 'S', 'n', 'ɯ', 'S', 's', 'ɤ', 'z', 'n', 'ɤ', 'S', 'n', 'ɯ', 'S', 'c', 'h', 'ɯ', '́', 'w', 'ɣ', 'p', 'u', 'S', 't', 'ɕ', 'e', 'S', 't', 'u', 'n', 'd', 'z', 'e', 'a', 'S', 'ɲ', 'ɯ', 'n', 't', 's', 'h', 'i', 'S', 'ɲ', 'ɤ', 's', 'ɯ', 's', 'o']	['t', 'ɕ', 'e', 'n', 'd', 'ɤ', 'r', 'e', 'S', 'n', 'ɤ', 'k', 'i', 'n', 'ɯ', 'S', 'n', 'ɯ', 'ɕ', 'ɯ', 'm', 'ɯ', 'm', 'a', 'S', '*', 'o', '*', 'n', 'ɯ', 'n', 'ɯ', 'S', 'h', 'e', 'n', 'g', 's', 'h', 'e', 'e', 'r', '*', '*', '*', '*', '*', 'S', 'n', 'ɯ', 'S', 's', 'ɤ', 'z', 'n', '*', 'ɯ', 'n', 'ɯ', 'S', 'c', 'h', 'ɯ', '́', 'w', 'ɣ', 'p', 'u', 'S', 't', 'ɕ', 'e', 'S', 't', 'u', 'n', 'd', 'z', 'e', 'a', 'S', 'ɲ', 'ɯ', 'n', 't', 's', 'h', 'i', 'S', 'ɲ', 'ɤ', 's', 'ɯ', 's', 'o']	0.91	0.96	0.937
nɯmci kɤrɤwum maka mɯ́jchanɯ tɕe nɯmci tuɣɤrɯβrɯβ ʑo ɲɯŋu	nɯmci kɯɤro maka c mɯ́jchanɯ tɕe nɯmci tuɣɤrɯβrɯβ ʑo ɲɯŋu	['n', 'ɯ', 'm', 'c', 'i', 'S', 'k', 'ɤ', 'r', 'ɤ', 'w', 'u', 'm', 'S', 'm', 'a', 'k', 'a', '*', '*', 'S', 'm', 'ɯ', '́', 'j', 'c', 'h', 'a', 'n', 'ɯ', 'S', 't', 'ɕ', 'e', 'S', 'n', 'ɯ', 'm', 'c', 'i', 'S', 't', 'u', 'ɣ', 'ɤ', 'r', 'ɯ', 'β', 'r', 'ɯ', 'β', 'S', 'ʑ', 'o', 'S', 'ɲ', 'ɯ', 'ŋ', 'u']	['n', 'ɯ', 'm', 'c', 'i', 'S', 'k', '*', 'ɯ', 'ɤ', '*', 'r', 'o', 'S', 'm', 'a', 'k', 'a', 'S', 'c', 'S', 'm', 'ɯ', '́', 'j', 'c', 'h', 'a', 'n', 'ɯ', 'S', 't', 'ɕ', 'e', 'S', 'n', 'ɯ', 'm', 'c', 'i', 'S', 't', 'u', 'ɣ', 'ɤ', 'r', 'ɯ', 'β', 'r', 'ɯ', 'β', 'S', 'ʑ', 'o', 'S', 'ɲ', 'ɯ', 'ŋ', 'u']	0.862	0.907	0.872
tɕendɤre nɯtɕu tɕe tɕendɤre pjɤsɯz tɕendɤre 	tɕendɤre nɯtɕu tɕe tɕe pjɤsɯz tɕetɕendɤre	['t', 'ɕ', 'e', 'n', 'd', 'ɤ', 'r', 'e', 'S', 'n', 'ɯ', 't', 'ɕ', 'u', 'S', 't', 'ɕ', 'e', 'S', 't', 'ɕ', 'e', 'n', 'd', 'ɤ', 'r', 'e', 'S', 'p', 'j', 'ɤ', 's', 'ɯ', 'z', 'S', '*', '*', '*', 't', 'ɕ', 'e', 'n', 'd', 'ɤ', 'r', 'e', 'S']	['t', 'ɕ', 'e', 'n', 'd', 'ɤ', 'r', 'e', 'S', 'n', 'ɯ', 't', 'ɕ', 'u', 'S', 't', 'ɕ', 'e', 'S', 't', 'ɕ', 'e', '*', '*', '*', '*', '*', 'S', 'p', 'j', 'ɤ', 's', 'ɯ', 'z', 'S', 't', 'ɕ', 'e', 't', 'ɕ', 'e', 'n', 'd', 'ɤ', 'r', 'e', '*']	0.86	0.902	0.835
